meankl,EpRewMean,explained_variance_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed,optimgain,entloss,EpisodesSoFar,EpThisIter,entropy,EpLenMean
0.010251565,49263.08666365,0.004214644432067871,365568,0.026024241,3146.2952749729156,0.026024241,0.0,365,1,0.06776765,1001.0
0.010671961,49185.4327784,0.00019413232803344727,366592,0.0238476,3155.035230398178,0.0238476,0.0,366,1,0.065042526,1001.0
0.01020412,49408.228020099996,-0.0010749101638793945,367616,0.018499684,3164.128641843796,0.018499684,0.0,367,1,0.06762841,1001.0
0.011003373,49460.28462095,0.11933690309524536,368640,0.025207479,3172.905448436737,0.025207479,0.0,368,1,0.048831783,1001.0
0.008599468,49320.617408925,-0.0019565820693969727,369664,0.016768444,3181.19322347641,0.016768444,0.0,369,1,0.055425644,1001.0
0.011804111,49137.465083175,0.014578640460968018,370688,0.021556847,3189.6964695453644,0.021556847,0.0,370,1,0.04525487,1001.0
0.010210991,48952.60745405,0.12303733825683594,371712,0.023454405,3198.1813695430756,0.023454405,0.0,371,1,0.042727515,1001.0
0.010291097,48802.3529784,-0.020517349243164062,372736,0.021911455,3206.8029532432556,0.021911455,0.0,372,1,0.033591215,1001.0
0.009999912,48824.247404550006,-0.0034003257751464844,373760,0.01863577,3215.683638572693,0.01863577,0.0,373,1,0.040376138,1001.0
0.010579487,48634.8922744,0.13448596000671387,374784,0.026329074,3224.572902202606,0.026329074,0.0,374,1,0.04011674,1001.0
0.0105512105,48879.093292675,-0.06451666355133057,375808,0.020886865,3233.286254644394,0.020886865,0.0,375,1,0.015112758,1001.0
0.01072401,49045.61300995,0.00012606382369995117,376832,0.024776667,3241.9921264648438,0.024776667,0.0,376,1,0.010817409,1001.0
0.010618586,48921.8845893,0.16847491264343262,377856,0.031118967,3250.404034137726,0.031118967,0.0,377,1,-0.0048240423,1001.0
0.0105398055,49019.333789724995,0.0657879114151001,378880,0.018153735,3258.8575649261475,0.018153735,0.0,378,1,0.01629591,1001.0
