fps,approxkl,serial_timesteps,total_timesteps,policy_entropy,explained_variance,value_loss,time_elapsed,policy_loss,n_updates,clipfrac,ep_reward_mean,ep_len_mean
252,0.025186688,44832,179328,7.425318,0.006753325462341309,0.00059568585,1002.2059836387634,0.005935974,1401,0.29492188,58623.63228571999,500.0
254,0.043151632,44864,179456,7.4243617,0.004267692565917969,0.00037761306,1002.7129969596863,0.025174908,1402,0.3984375,58623.63228571999,500.0
268,0.020612875,44896,179584,7.423318,0.008463740348815918,0.000560016,1003.2156701087952,0.01569892,1403,0.26171875,58623.63228571999,500.0
241,0.024900185,44928,179712,7.420728,-0.0034906864166259766,0.00044663716,1003.693731546402,0.0056236982,1404,0.34375,58623.63228571999,500.0
245,0.01773023,44960,179840,7.412128,0.020470499992370605,0.00018945317,1004.22438788414,-0.0048124446,1405,0.22265625,58623.63228571999,500.0
269,0.015514359,44992,179968,7.401904,-0.005689144134521484,0.00022033781,1004.7473518848419,0.0050575035,1406,0.2421875,58623.63228571999,500.0
31,0.023630537,45024,180096,7.3919616,0.003967583179473877,0.5495046,1005.2233567237854,-0.009911342,1407,0.234375,58652.51276935001,500.0
275,0.021411577,45056,180224,7.3909583,0.016527533531188965,0.0028878103,1009.3366594314575,-0.00013250695,1408,0.23828125,58652.51276935001,500.0
258,0.0486308,45088,180352,7.388665,-0.00788867473602295,0.0005311247,1009.8026146888733,0.01625063,1409,0.3984375,58652.51276935001,500.0
269,0.012745021,45120,180480,7.3853636,-0.011513590812683105,0.001089879,1010.2980325222015,-0.00859518,1410,0.17578125,58652.51276935001,500.0
262,0.02045919,45152,180608,7.392661,-0.005588173866271973,0.00063909125,1010.7738983631134,-0.014027655,1411,0.30078125,58652.51276935001,500.0
245,0.013830084,45184,180736,7.398412,0.0001189112663269043,0.00046522115,1011.2616214752197,0.0049717445,1412,0.18554688,58652.51276935001,500.0
259,0.032415178,45216,180864,7.3925037,-0.011953234672546387,0.00047136942,1011.783102273941,0.0050931447,1413,0.33984375,58652.51276935001,500.0
261,0.035753448,45248,180992,7.3842187,-0.0009981393814086914,0.0005026073,1012.2776193618774,0.01114019,1414,0.30664062,58652.51276935001,500.0
259,0.03386281,45280,181120,7.3681026,-0.011643767356872559,0.0003393992,1012.7681336402893,-0.006957363,1415,0.33398438,58652.51276935001,500.0
267,0.03306758,45312,181248,7.356618,-0.007612466812133789,0.00031093063,1013.2625946998596,-0.010925002,1416,0.3203125,58652.51276935001,500.0
265,0.023902724,45344,181376,7.3631997,-0.003687262535095215,0.00021241084,1013.7426228523254,-0.00089807506,1417,0.29101562,58652.51276935001,500.0
259,0.05682819,45376,181504,7.3652806,-0.014850735664367676,0.0002667434,1014.2272691726685,0.03364359,1418,0.41796875,58652.51276935001,500.0
244,0.092847995,45408,181632,7.3649244,-0.023935437202453613,0.00016166922,1014.7219982147217,0.022795158,1419,0.5605469,58652.51276935001,500.0
258,0.040023565,45440,181760,7.3628635,0.007265985012054443,0.00014818719,1015.2455861568451,0.008311234,1420,0.33984375,58652.51276935001,500.0
271,0.03688139,45472,181888,7.358556,0.0037415027618408203,0.00023892598,1015.7407600879669,0.012535488,1421,0.34179688,58652.51276935001,500.0
32,0.022005666,45504,182016,7.3567214,0.002178370952606201,0.77253807,1016.2126033306122,-0.030588394,1422,0.2890625,58700.84868907999,500.0
270,0.06647296,45536,182144,7.364125,-0.1602572202682495,0.0038096597,1020.1022369861603,-0.026017506,1423,0.31835938,58700.84868907999,500.0
284,0.02192496,45568,182272,7.365967,0.005169689655303955,0.001585563,1020.5756437778473,0.013045258,1424,0.25976562,58700.84868907999,500.0
276,0.018945709,45600,182400,7.3690877,-0.004346728324890137,0.0013244242,1021.0268664360046,-0.023740852,1425,0.28320312,58700.84868907999,500.0
267,0.032186598,45632,182528,7.36621,0.0017819404602050781,0.0010070602,1021.4906878471375,0.018155416,1426,0.3984375,58700.84868907999,500.0
254,0.030610915,45664,182656,7.3682404,0.011574804782867432,0.00080951233,1021.9704723358154,-0.0248177,1427,0.33984375,58700.84868907999,500.0
262,0.028934607,45696,182784,7.3687935,0.0010464191436767578,0.00064461085,1022.4736490249634,0.0041325735,1428,0.27929688,58700.84868907999,500.0
249,0.062898874,45728,182912,7.369955,-0.0061424970626831055,0.00069539854,1022.9621205329895,0.0336973,1429,0.43359375,58700.84868907999,500.0
267,0.019502876,45760,183040,7.365649,-0.0022389888763427734,0.00070830056,1023.4753363132477,-0.015676193,1430,0.234375,58700.84868907999,500.0
269,0.022628488,45792,183168,7.362887,-0.006359696388244629,0.00043616534,1023.9541592597961,0.005043371,1431,0.2890625,58700.84868907999,500.0
250,0.057678096,45824,183296,7.3650203,-0.010882973670959473,0.00056778325,1024.4299941062927,-0.014734447,1432,0.36914062,58700.84868907999,500.0
272,0.0504555,45856,183424,7.3632846,-0.006084561347961426,0.0003389586,1024.94215965271,0.0100692995,1433,0.42578125,58700.84868907999,500.0
250,0.039782297,45888,183552,7.362908,0.0022576451301574707,0.00027825823,1025.4128186702728,-0.010173265,1434,0.34960938,58700.84868907999,500.0
282,0.014763346,45920,183680,7.3619666,-0.026521682739257812,0.0002869555,1025.9245314598083,-0.003960524,1435,0.2421875,58700.84868907999,500.0
264,0.029569563,45952,183808,7.3623834,-0.01493537425994873,0.00024527183,1026.378478050232,0.031964976,1436,0.3125,58700.84868907999,500.0
263,0.043618616,45984,183936,7.363813,-0.023786544799804688,0.00013528616,1026.8625347614288,0.025757067,1437,0.29882812,58700.84868907999,500.0
32,0.029250573,46016,184064,7.3610754,-0.04278123378753662,0.7144743,1027.3493180274963,-0.008506193,1438,0.28320312,58666.41709777,500.0
274,0.04930854,46048,184192,7.357714,-0.005120396614074707,0.0024005107,1031.2679779529572,0.038932573,1439,0.39453125,58666.41709777,500.0
278,0.019323733,46080,184320,7.3594065,-0.0009226799011230469,0.000544686,1031.735996246338,-0.03264081,1440,0.25976562,58666.41709777,500.0
280,0.046019603,46112,184448,7.3568506,-0.018324851989746094,0.0007893459,1032.1969780921936,0.01709164,1441,0.42382812,58666.41709777,500.0
268,0.026335146,46144,184576,7.3499413,0.020840227603912354,0.000982713,1032.653823852539,0.015341523,1442,0.32421875,58666.41709777,500.0
246,0.058209796,46176,184704,7.351294,0.010175228118896484,0.0006592921,1033.1304676532745,0.011780177,1443,0.49609375,58666.41709777,500.0
257,0.015652727,46208,184832,7.3579717,-0.02315497398376465,0.0008920429,1033.6498215198517,-0.014547419,1444,0.22851562,58666.41709777,500.0
237,0.030002417,46240,184960,7.366316,-0.010717391967773438,0.00053265254,1034.1470589637756,0.00607047,1445,0.36914062,58666.41709777,500.0
252,0.032416675,46272,185088,7.3691635,-0.012225747108459473,0.00062694924,1034.6874375343323,-0.002443967,1446,0.34765625,58666.41709777,500.0
237,0.02105471,46304,185216,7.3736043,0.006856739521026611,0.000347402,1035.1949515342712,-0.024223287,1447,0.25585938,58666.41709777,500.0
249,0.06509378,46336,185344,7.3722963,0.020747125148773193,0.00059991673,1035.7359437942505,-0.032452397,1448,0.5214844,58666.41709777,500.0
256,0.026145482,46368,185472,7.3693743,-0.012966275215148926,0.0007328037,1036.2495975494385,-0.03297131,1449,0.28125,58666.41709777,500.0
268,0.038418747,46400,185600,7.3695846,-0.017101526260375977,0.00041798688,1036.7498037815094,-0.039544344,1450,0.39257812,58666.41709777,500.0
281,0.016577296,46432,185728,7.3629,-0.014176011085510254,0.0006952139,1037.228229522705,-0.0076664444,1451,0.21875,58666.41709777,500.0
244,0.02969025,46464,185856,7.3627496,-0.03613483905792236,0.00046936751,1037.6829073429108,-0.005287654,1452,0.34960938,58666.41709777,500.0
267,0.036835603,46496,185984,7.370209,0.0160905122756958,0.001548881,1038.207200050354,-0.016914295,1453,0.38085938,58666.41709777,500.0
31,0.021796623,46528,186112,7.3731894,0.004190802574157715,0.2947115,1038.686259508133,-0.016003523,1454,0.2890625,58379.47297436001,500.0
283,0.03401844,46560,186240,7.3733225,-0.01408541202545166,0.0019063298,1042.7109680175781,-0.021115754,1455,0.33203125,58379.47297436001,500.0
279,0.024658216,46592,186368,7.3670163,-0.006863236427307129,0.0005415221,1043.1628632545471,-0.0055429293,1456,0.27734375,58379.47297436001,500.0
271,0.031047149,46624,186496,7.35686,-0.006688833236694336,0.0009255475,1043.6211919784546,-0.011826036,1457,0.33984375,58379.47297436001,500.0
253,0.04485009,46656,186624,7.353726,-0.0027806758880615234,0.00067260355,1044.0948808193207,0.001985859,1458,0.39453125,58379.47297436001,500.0
268,0.018393679,46688,186752,7.347094,-0.011633038520812988,0.0014456327,1044.5997297763824,-0.007003685,1459,0.25976562,58379.47297436001,500.0
269,0.022798853,46720,186880,7.3350105,-0.015577912330627441,0.0006408747,1045.0764689445496,0.0020648954,1460,0.26367188,58379.47297436001,500.0
263,0.030152638,46752,187008,7.3283935,-0.026220321655273438,0.0007686111,1045.5523903369904,-0.021448625,1461,0.31445312,58379.47297436001,500.0
260,0.019163078,46784,187136,7.326419,-0.021082043647766113,0.00070056174,1046.0389425754547,-0.017980445,1462,0.27929688,58379.47297436001,500.0
249,0.06094434,46816,187264,7.328971,-0.03169667720794678,0.00053838076,1046.5327923297882,0.03999651,1463,0.42773438,58379.47297436001,500.0
264,0.028017465,46848,187392,7.333706,-0.009319186210632324,0.00062695175,1047.048356294632,-0.006440091,1464,0.31835938,58379.47297436001,500.0
256,0.049124006,46880,187520,7.3344917,-0.020968317985534668,0.0005823481,1047.5320930480957,-0.00809292,1465,0.36914062,58379.47297436001,500.0
272,0.05372011,46912,187648,7.333158,-0.07935810089111328,0.000568619,1048.0317397117615,-0.020533796,1466,0.4140625,58379.47297436001,500.0
276,0.050804704,46944,187776,7.3374915,-0.05447256565093994,0.00030980623,1048.501401424408,0.008122789,1467,0.32226562,58379.47297436001,500.0
261,0.03910909,46976,187904,7.341442,-0.055848121643066406,0.00052321603,1048.9649741649628,-0.008794262,1468,0.296875,58379.47297436001,500.0
33,0.05119034,47008,188032,7.34308,-0.00016224384307861328,0.6771836,1049.4554443359375,-0.030678514,1469,0.42773438,58197.91852162999,500.0
241,0.025093684,47040,188160,7.340181,-0.09988546371459961,0.0057845595,1053.2803134918213,-0.009436074,1470,0.25195312,58197.91852162999,500.0
267,0.06911819,47072,188288,7.340188,-0.03231072425842285,0.0019156483,1053.8109014034271,0.011323264,1471,0.34765625,58197.91852162999,500.0
278,0.017554168,47104,188416,7.3460937,-0.06510472297668457,0.0019679863,1054.2894275188446,-0.00027202908,1472,0.234375,58197.91852162999,500.0
282,0.052839797,47136,188544,7.342752,-0.07848846912384033,0.0012266495,1054.748937368393,0.05522898,1473,0.421875,58197.91852162999,500.0
267,0.025281694,47168,188672,7.339635,-0.08255147933959961,0.0011544508,1055.2024686336517,0.01910228,1474,0.30273438,58197.91852162999,500.0
278,0.07987195,47200,188800,7.33244,-0.1352454423904419,0.00077277666,1055.6819124221802,0.0040676203,1475,0.42578125,58197.91852162999,500.0
272,0.015721764,47232,188928,7.324719,-0.2616168260574341,0.0007518351,1056.1415655612946,-0.0059683835,1476,0.25,58197.91852162999,500.0
253,0.0831105,47264,189056,7.3215303,-0.47551798820495605,0.0005435826,1056.6120793819427,0.041095037,1477,0.4609375,58197.91852162999,500.0
258,0.062298506,47296,189184,7.3217607,-0.42405903339385986,0.00039438016,1057.116985797882,0.033170417,1478,0.43945312,58197.91852162999,500.0
268,0.11530318,47328,189312,7.319564,-0.5623569488525391,0.00036676007,1057.6135885715485,0.036698185,1479,0.55859375,58197.91852162999,500.0
266,0.014208394,47360,189440,7.320052,-0.6843289136886597,0.00028871477,1058.0912780761719,-0.0027862068,1480,0.20898438,58197.91852162999,500.0
256,0.035709087,47392,189568,7.3231797,-0.6891006231307983,0.00028991155,1058.572197675705,0.0015295402,1481,0.35546875,58197.91852162999,500.0
268,0.030333437,47424,189696,7.3258204,-0.46638238430023193,0.0002396238,1059.072214126587,-0.029942054,1482,0.34570312,58197.91852162999,500.0
266,0.02717462,47456,189824,7.3318157,-1.2660343647003174,0.00024206292,1059.5491261482239,-0.00058368174,1483,0.28515625,58197.91852162999,500.0
260,0.038382627,47488,189952,7.3418775,-1.6896605491638184,0.0001814163,1060.0315930843353,-0.008838508,1484,0.328125,58197.91852162999,500.0
33,0.03351388,47520,190080,7.3477006,-0.02522885799407959,0.695842,1060.524309873581,-0.008603499,1485,0.28125,58241.876379060006,500.0
260,0.044894684,47552,190208,7.3550014,-0.022778749465942383,0.00072969287,1064.3374297618866,-0.0038629253,1486,0.3671875,58241.876379060006,500.0
270,0.021890221,47584,190336,7.3542433,-0.03603017330169678,0.00058387645,1064.8299372196198,-0.00506626,1487,0.29882812,58241.876379060006,500.0
258,0.017844137,47616,190464,7.3515487,0.03335070610046387,0.00061071804,1065.3044803142548,-0.0076011065,1488,0.2265625,58241.876379060006,500.0
268,0.02708137,47648,190592,7.345108,-0.02478766441345215,0.00046502723,1065.7997307777405,0.018872324,1489,0.2421875,58241.876379060006,500.0
260,0.026961595,47680,190720,7.337291,-0.027724504470825195,0.00040180626,1066.2773587703705,-0.016540555,1490,0.22265625,58241.876379060006,500.0
262,0.012864232,47712,190848,7.3367057,-0.02564215660095215,0.0002219814,1066.7703185081482,2.1130312e-05,1491,0.13867188,58241.876379060006,500.0
291,0.04002197,47744,190976,7.3367763,-0.030911564826965332,0.00024599207,1067.258301973343,0.020558298,1492,0.33789062,58241.876379060006,500.0
284,0.021469837,47776,191104,7.3354125,-0.12954282760620117,0.00023212696,1067.6985602378845,-0.009703698,1493,0.27734375,58241.876379060006,500.0
289,0.03393028,47808,191232,7.329667,-0.05059170722961426,0.00023139975,1068.148693561554,-0.010023964,1494,0.33789062,58241.876379060006,500.0
275,0.022199707,47840,191360,7.3226886,-0.07603073120117188,0.000112501,1068.5908467769623,-0.012991312,1495,0.265625,58241.876379060006,500.0
278,0.035502337,47872,191488,7.3266134,-0.2828589677810669,0.00020252424,1069.0557887554169,0.012199933,1496,0.31445312,58241.876379060006,500.0
274,0.02003527,47904,191616,7.3317304,-0.16540443897247314,0.0001074352,1069.5160324573517,-0.0017120223,1497,0.265625,58241.876379060006,500.0
268,0.020427862,47936,191744,7.322013,-0.3068631887435913,7.8001765e-05,1069.9829840660095,0.004767367,1498,0.25390625,58241.876379060006,500.0
265,0.04072084,47968,191872,7.314271,-0.35301005840301514,6.0865328e-05,1070.4605581760406,0.021849249,1499,0.40625,58241.876379060006,500.0
30,0.029261712,48000,192000,7.3175597,0.0018106698989868164,0.83599734,1070.9439239501953,0.009742533,1500,0.29882812,58289.60393018,500.0
229,0.06861538,48032,192128,7.3209033,-0.10877513885498047,0.006303417,1075.1647098064423,-0.032042574,1501,0.31445312,58289.60393018,500.0
247,0.034325283,48064,192256,7.3206587,0.0015801191329956055,0.0022004235,1075.7221839427948,-0.01900662,1502,0.34179688,58289.60393018,500.0
263,0.025915151,48096,192384,7.310271,-0.023476481437683105,0.0013696882,1076.2394185066223,0.01343349,1503,0.26367188,58289.60393018,500.0
251,0.0209966,48128,192512,7.304518,-0.048064231872558594,0.0011932839,1076.725914478302,-0.013440609,1504,0.33203125,58289.60393018,500.0
268,0.022897393,48160,192640,7.30402,-0.06565308570861816,0.001271227,1077.235619544983,-0.0022200982,1505,0.27148438,58289.60393018,500.0
271,0.035894923,48192,192768,7.3073406,-0.10786759853363037,0.0009309055,1077.712229013443,-0.019216796,1506,0.3046875,58289.60393018,500.0
265,0.016337084,48224,192896,7.312946,-0.1086573600769043,0.00084841094,1078.1844840049744,-0.0047278637,1507,0.1953125,58289.60393018,500.0
276,0.021624647,48256,193024,7.3083177,-0.25943100452423096,0.0006251816,1078.6672303676605,-0.0061191143,1508,0.23828125,58289.60393018,500.0
270,0.020493165,48288,193152,7.313028,-0.46683239936828613,0.0006215849,1079.1304688453674,0.0074689356,1509,0.28125,58289.60393018,500.0
285,0.044529356,48320,193280,7.3198304,-0.5160472393035889,0.00048093282,1079.604995250702,0.025191199,1510,0.38476562,58289.60393018,500.0
286,0.032275878,48352,193408,7.325548,-1.2472598552703857,0.00038234275,1080.053978919983,-0.014853641,1511,0.3203125,58289.60393018,500.0
276,0.027739752,48384,193536,7.3241034,-0.5358392000198364,0.00034071045,1080.5013537406921,-0.008248521,1512,0.29882812,58289.60393018,500.0
276,0.015311005,48416,193664,7.323509,-1.1822810173034668,0.0002482305,1080.9642431735992,-0.004178761,1513,0.22851562,58289.60393018,500.0
269,0.03862785,48448,193792,7.319987,-2.8446953296661377,0.00025537194,1081.4276196956635,0.03631694,1514,0.36523438,58289.60393018,500.0
254,0.049677305,48480,193920,7.315707,-1.8242626190185547,0.00018738578,1081.9033732414246,-0.005759714,1515,0.44921875,58289.60393018,500.0
32,0.02335598,48512,194048,7.311261,-0.17045295238494873,0.81028724,1082.406531572342,-0.0105461655,1516,0.25195312,58340.039688,500.0
276,0.015905803,48544,194176,7.301927,-0.13763749599456787,0.0017763239,1086.3331162929535,0.0010286546,1517,0.18945312,58340.039688,500.0
277,0.020245114,48576,194304,7.290792,-0.06326854228973389,0.00080451474,1086.796510219574,0.0077740215,1518,0.2421875,58340.039688,500.0
274,0.089733675,48608,194432,7.288203,-0.07260656356811523,0.0006532821,1087.2590374946594,0.04738318,1519,0.45117188,58340.039688,500.0
267,0.11946869,48640,194560,7.2894235,-0.11166274547576904,0.0005655144,1087.726286649704,0.086939424,1520,0.5332031,58340.039688,500.0
268,0.03678903,48672,194688,7.294159,-0.141876220703125,0.0005220176,1088.2050070762634,-0.0066046347,1521,0.40820312,58340.039688,500.0
288,0.031356946,48704,194816,7.307517,-0.15460658073425293,0.0003541317,1088.683166027069,0.0025494723,1522,0.30859375,58340.039688,500.0
