value_loss,policy_entropy,explained_variance,approxkl,fps,n_updates,policy_loss,clipfrac,time_elapsed,serial_timesteps,total_timesteps,ep_reward_mean,ep_len_mean
0.0001737635,9.355393,-0.22132420539855957,0.037392225,245,2931,-0.0005300315,0.32226562,2139.667813062668,93792,375168,59367.25314999,500.0
0.00021001163,9.34597,-0.2576233148574829,0.0274908,250,2932,0.012720384,0.30859375,2140.1910626888275,93824,375296,59367.25314999,500.0
0.00014903364,9.34165,-0.7983816862106323,0.016459418,271,2933,-0.0046021,0.23828125,2140.7033495903015,93856,375424,59367.25314999,500.0
0.00032278823,9.351946,-0.006140232086181641,0.07711585,232,2934,-0.0023278,0.5332031,2141.1763513088226,93888,375552,59367.25314999,500.0
0.00013001094,9.356153,-0.22071611881256104,0.06071179,228,2935,0.019341448,0.37890625,2141.727194070816,93920,375680,59367.25314999,500.0
0.00028430764,9.351804,0.06537067890167236,0.050361875,225,2936,0.012306381,0.41992188,2142.288748025894,93952,375808,59367.25314999,500.0
0.00034956462,9.3452,0.018268287181854248,0.035742786,232,2937,-0.002828916,0.31640625,2142.8564558029175,93984,375936,59367.25314999,500.0
0.7444827,9.330207,0.01294022798538208,0.040186178,33,2938,-0.039579302,0.3984375,2143.4073452949524,94016,376064,59334.662244670006,500.0
0.0014465023,9.325176,-0.0152665376663208,0.067327395,245,2939,-0.0407189,0.35351562,2147.2823972702026,94048,376192,59334.662244670006,500.0
0.0010385194,9.31799,-0.010211467742919922,0.017639572,239,2940,-0.014868464,0.25390625,2147.805624961853,94080,376320,59334.662244670006,500.0
0.0007177154,9.315399,0.020365595817565918,0.032858316,239,2941,-0.008521638,0.3359375,2148.340744495392,94112,376448,59334.662244670006,500.0
0.0006718159,9.310827,-0.03454089164733887,0.015416637,229,2942,-0.0046604583,0.19726562,2148.876339673996,94144,376576,59334.662244670006,500.0
0.00052303897,9.3022375,-0.031055927276611328,0.015468585,229,2943,0.008435218,0.21679688,2149.4352855682373,94176,376704,59334.662244670006,500.0
0.00040691905,9.300866,-0.06593906879425049,0.0192558,236,2944,-0.0050177295,0.23046875,2149.992915391922,94208,376832,59334.662244670006,500.0
0.00031151756,9.304401,0.005296528339385986,0.027160613,238,2945,-0.0009540892,0.25,2150.535828590393,94240,376960,59334.662244670006,500.0
0.00026773752,9.3164215,-0.15371811389923096,0.03959608,246,2946,-0.025080705,0.36328125,2151.074256658554,94272,377088,59334.662244670006,500.0
0.00021649372,9.331916,-0.14100348949432373,0.015530573,248,2947,-0.00033258786,0.21875,2151.59449839592,94304,377216,59334.662244670006,500.0
0.00068739924,9.339737,0.01721012592315674,0.026485428,223,2948,-0.009269025,0.296875,2152.109987974167,94336,377344,59334.662244670006,500.0
0.00011770782,9.345718,-0.23672783374786377,0.04693445,258,2949,-0.011596381,0.38085938,2152.683371782303,94368,377472,59334.662244670006,500.0
0.0001326864,9.347762,-0.31310510635375977,0.016631791,244,2950,-0.008488802,0.23828125,2153.1801793575287,94400,377600,59334.662244670006,500.0
9.1535025e-05,9.34994,-0.16737902164459229,0.04919646,235,2951,0.020760352,0.35742188,2153.7054891586304,94432,377728,59334.662244670006,500.0
7.6140765e-05,9.348947,-0.27534234523773193,0.047154877,238,2952,0.018218108,0.3828125,2154.250972032547,94464,377856,59334.662244670006,500.0
0.00016134727,9.345968,-0.026939034461975098,0.094327435,249,2953,0.028076919,0.515625,2154.788897037506,94496,377984,59334.662244670006,500.0
0.36434314,9.343353,0.005682170391082764,0.039120898,31,2954,-0.01798848,0.30859375,2155.3036234378815,94528,378112,59287.64587628001,500.0
0.0013903674,9.33822,-0.06781315803527832,0.056758538,260,2955,0.007060892,0.3828125,2159.3821737766266,94560,378240,59287.64587628001,500.0
0.00039476593,9.333508,-0.1399383544921875,0.04725413,230,2956,0.00053416705,0.35546875,2159.8753690719604,94592,378368,59287.64587628001,500.0
0.00027646526,9.326907,-0.06330347061157227,0.028070979,247,2957,0.0022651758,0.30859375,2160.431039094925,94624,378496,59287.64587628001,500.0
0.00019269908,9.328323,-0.29597699642181396,0.061227843,235,2958,-0.0023567276,0.44921875,2160.9499106407166,94656,378624,59287.64587628001,500.0
0.0001954898,9.33956,-0.2721867561340332,0.028382527,244,2959,0.010278295,0.28515625,2161.4941036701202,94688,378752,59287.64587628001,500.0
0.0001470354,9.342344,-0.36942780017852783,0.029910091,236,2960,0.021785334,0.30078125,2162.01793217659,94720,378880,59287.64587628001,500.0
0.00039407378,9.333987,-0.016425132751464844,0.08051862,270,2961,0.0668659,0.5,2162.559567928314,94752,379008,59287.64587628001,500.0
0.00029925667,9.330986,-0.07061684131622314,0.041487202,234,2962,-0.0049233027,0.46289062,2163.0340485572815,94784,379136,59287.64587628001,500.0
0.0002255966,9.3329,-0.06138730049133301,0.044256482,225,2963,0.0013632099,0.39453125,2163.5798678398132,94816,379264,59287.64587628001,500.0
0.00013667872,9.328821,-0.1150442361831665,0.049836144,247,2964,0.0064310804,0.43554688,2164.150188922882,94848,379392,59287.64587628001,500.0
6.171729e-05,9.334537,-0.21169018745422363,0.03083541,235,2965,-0.009329827,0.38085938,2164.6676137447357,94880,379520,59287.64587628001,500.0
0.000125847,9.338436,-0.15254747867584229,0.040514696,225,2966,0.0068512056,0.35351562,2165.210934638977,94912,379648,59287.64587628001,500.0
7.455681e-05,9.341223,-0.25440728664398193,0.015665395,234,2967,0.015822515,0.18554688,2165.778997182846,94944,379776,59287.64587628001,500.0
7.60745e-05,9.33637,-0.13456201553344727,0.017909447,235,2968,-0.007923273,0.23828125,2166.3247487545013,94976,379904,59287.64587628001,500.0
0.80201274,9.327,0.009065389633178711,0.046263494,32,2969,-0.02963811,0.37890625,2166.870036840439,95008,380032,59212.509018790006,500.0
0.001831497,9.317827,-0.6453068256378174,0.1376433,237,2970,-0.015302783,0.38085938,2170.7930977344513,95040,380160,59212.509018790006,500.0
0.0007445933,9.33179,-0.014939069747924805,0.035320226,245,2971,0.021277696,0.3046875,2171.3340690135956,95072,380288,59212.509018790006,500.0
0.0006494229,9.348359,0.021480560302734375,0.05545313,234,2972,0.020070676,0.453125,2171.85643863678,95104,380416,59212.509018790006,500.0
0.00045155277,9.352131,0.002061903476715088,0.018348346,251,2973,0.0073294844,0.23046875,2172.403064966202,95136,380544,59212.509018790006,500.0
0.00026974283,9.351209,0.013319015502929688,0.039022014,229,2974,0.0031018876,0.35742188,2172.9138078689575,95168,380672,59212.509018790006,500.0
0.00064860325,9.345983,-0.02436673641204834,0.043867145,241,2975,-0.005792644,0.4140625,2173.4728722572327,95200,380800,59212.509018790006,500.0
0.00046470712,9.33142,-0.002013564109802246,0.03613987,248,2976,0.0034197005,0.39453125,2174.0034658908844,95232,380928,59212.509018790006,500.0
0.00027693697,9.314535,-0.04572880268096924,0.06548944,243,2977,0.007190562,0.3828125,2174.518851041794,95264,381056,59212.509018790006,500.0
0.0003759624,9.307482,-0.012173891067504883,0.020180611,247,2978,-0.019089988,0.29492188,2175.04567027092,95296,381184,59212.509018790006,500.0
0.00042526465,9.2963705,0.01225745677947998,0.03996426,233,2979,0.012278695,0.328125,2175.5634582042694,95328,381312,59212.509018790006,500.0
0.00025345772,9.281087,-0.01826798915863037,0.043874245,276,2980,0.0029932857,0.37695312,2176.111737012863,95360,381440,59212.509018790006,500.0
0.00026797835,9.274233,-0.013664603233337402,0.12686954,266,2981,0.03916907,0.5644531,2176.5747344493866,95392,381568,59212.509018790006,500.0
0.0002181554,9.272116,-0.04505419731140137,0.04217483,283,2982,0.042842448,0.35351562,2177.056647539139,95424,381696,59212.509018790006,500.0
0.00014105199,9.269337,-0.06615126132965088,0.030575594,236,2983,0.010086589,0.28710938,2177.5081610679626,95456,381824,59212.509018790006,500.0
0.00013882323,9.270634,-0.02737748622894287,0.046435233,223,2984,-0.012141053,0.42382812,2178.0496096611023,95488,381952,59212.509018790006,500.0
0.6506547,9.273478,0.0494500994682312,0.037890807,34,2985,-0.02070257,0.3671875,2178.624127149582,95520,382080,59137.58089124001,500.0
0.0030871623,9.276673,-0.024434447288513184,0.065615416,257,2986,0.037573896,0.3828125,2182.3632383346558,95552,382208,59137.58089124001,500.0
0.0009974159,9.271319,-0.02053356170654297,0.031126922,241,2987,0.015936388,0.33007812,2182.8618206977844,95584,382336,59137.58089124001,500.0
0.0010832598,9.275086,-0.04509854316711426,0.04551047,248,2988,0.01710978,0.39453125,2183.392398118973,95616,382464,59137.58089124001,500.0
0.0007284677,9.286852,-0.06494951248168945,0.046602927,244,2989,0.021278996,0.36914062,2183.9075226783752,95648,382592,59137.58089124001,500.0
0.0005985418,9.297426,-0.1386866569519043,0.06379302,228,2990,0.006617474,0.41210938,2184.4330444335938,95680,382720,59137.58089124001,500.0
0.00039471098,9.2997875,-0.11613500118255615,0.022715524,242,2991,0.010733733,0.26953125,2184.9944167137146,95712,382848,59137.58089124001,500.0
0.00044884544,9.300761,-0.16942346096038818,0.040876877,237,2992,0.021099705,0.41796875,2185.522719860077,95744,382976,59137.58089124001,500.0
0.00031224993,9.30281,-0.09301698207855225,0.047594503,236,2993,0.022305889,0.4375,2186.0622177124023,95776,383104,59137.58089124001,500.0
0.00026561148,9.30771,-0.030519843101501465,0.022574082,247,2994,-0.0029673637,0.26171875,2186.6052367687225,95808,383232,59137.58089124001,500.0
0.00036458657,9.31313,-0.08905971050262451,0.04945854,238,2995,0.03253146,0.45507812,2187.123165845871,95840,383360,59137.58089124001,500.0
0.00021682108,9.3138685,-0.15473318099975586,0.026778776,251,2996,0.000943766,0.3125,2187.6613812446594,95872,383488,59137.58089124001,500.0
0.00016959573,9.306879,-0.1981663703918457,0.043631017,236,2997,0.0024330344,0.45898438,2188.1709282398224,95904,383616,59137.58089124001,500.0
0.00031477783,9.301034,-0.10071229934692383,0.030437801,227,2998,-0.008294508,0.29101562,2188.7125685214996,95936,383744,59137.58089124001,500.0
0.0004034827,9.287145,-0.030028223991394043,0.03029771,243,2999,-0.0025002249,0.38085938,2189.2753546237946,95968,383872,59137.58089124001,500.0
0.7317529,9.28554,0.0007181763648986816,0.010252597,32,3000,-0.0022145929,0.16796875,2189.8015174865723,96000,384000,59086.07149209,500.0
0.0068567568,9.30065,-1.1737802028656006,0.51702887,298,3001,-0.031860407,0.31445312,2193.8241317272186,96032,384128,59086.07149209,500.0
0.001691836,9.301946,-0.01348268985748291,0.023997411,249,3002,0.014621439,0.25976562,2194.2539718151093,96064,384256,59086.07149209,500.0
0.0011272323,9.299802,-0.015241146087646484,0.045922145,259,3003,0.011656571,0.43554688,2194.7670469284058,96096,384384,59086.07149209,500.0
0.00097451475,9.293385,-0.014187216758728027,0.04330299,240,3004,-9.949296e-05,0.37890625,2195.262015581131,96128,384512,59086.07149209,500.0
0.00053417485,9.2862,-0.018765926361083984,0.031654965,249,3005,-0.008846329,0.3515625,2195.7959575653076,96160,384640,59086.07149209,500.0
0.00075455214,9.290942,-0.020608067512512207,0.04186403,265,3006,0.019328427,0.42773438,2196.309321165085,96192,384768,59086.07149209,500.0
0.0005862737,9.297812,-0.03572869300842285,0.021288294,261,3007,-0.011289328,0.2734375,2196.7926449775696,96224,384896,59086.07149209,500.0
0.00045781818,9.302306,-0.06453680992126465,0.049857676,237,3008,-0.009702051,0.31640625,2197.2835414409637,96256,385024,59086.07149209,500.0
0.0003908614,9.30251,-0.07986915111541748,0.020167882,258,3009,-0.0025069306,0.25585938,2197.8228890895844,96288,385152,59086.07149209,500.0
0.0003119969,9.305301,-0.10814714431762695,0.017926373,261,3010,-0.005438135,0.2421875,2198.3186972141266,96320,385280,59086.07149209,500.0
0.00035929805,9.324465,-0.043450236320495605,0.019040072,292,3011,-0.011098898,0.25,2198.8081703186035,96352,385408,59086.07149209,500.0
0.00017458691,9.338043,-0.24216043949127197,0.027588166,239,3012,0.020441081,0.265625,2199.246634721756,96384,385536,59086.07149209,500.0
0.00016148212,9.334671,-0.16756439208984375,0.04805362,267,3013,0.011368725,0.43945312,2199.780838727951,96416,385664,59086.07149209,500.0
0.00018798327,9.336305,-0.16147756576538086,0.035014536,245,3014,-0.0026680036,0.34375,2200.2605414390564,96448,385792,59086.07149209,500.0
0.0001852467,9.333379,-0.35329949855804443,0.030150238,272,3015,-0.004376757,0.33398438,2200.7830653190613,96480,385920,59086.07149209,500.0
0.72767776,9.333757,-0.03682732582092285,0.049800232,34,3016,-0.023145445,0.33007812,2201.253288269043,96512,386048,59074.86437226,500.0
0.0020515034,9.339963,-0.2142125368118286,0.076169245,317,3017,-0.03578006,0.34960938,2204.9821376800537,96544,386176,59074.86437226,500.0
0.0009907862,9.346143,0.01975393295288086,0.034322705,265,3018,0.003043552,0.375,2205.385772228241,96576,386304,59074.86437226,500.0
0.0007175913,9.35295,0.00016325712203979492,0.038805,259,3019,0.009079775,0.33007812,2205.8694038391113,96608,386432,59074.86437226,500.0
0.0005315127,9.358868,-0.008272886276245117,0.044542916,256,3020,-0.0006247605,0.3671875,2206.3636758327484,96640,386560,59074.86437226,500.0
0.00048782665,9.365973,0.013510406017303467,0.03093865,249,3021,0.009955439,0.28710938,2206.8629105091095,96672,386688,59074.86437226,500.0
0.0003708938,9.373745,-0.0053032636642456055,0.06297619,248,3022,0.036726255,0.44726562,2207.377700328827,96704,386816,59074.86437226,500.0
0.00039772503,9.379169,-0.021713614463806152,0.02221565,249,3023,0.028430078,0.28515625,2207.8946912288666,96736,386944,59074.86437226,500.0
0.0003299078,9.385477,-0.017232656478881836,0.019984668,229,3024,-0.0009633729,0.24609375,2208.4081196784973,96768,387072,59074.86437226,500.0
0.00020982044,9.387852,-0.018786311149597168,0.093089566,247,3025,0.049918883,0.48632812,2208.967357158661,96800,387200,59074.86437226,500.0
0.00039178686,9.379572,-0.010802149772644043,0.023625176,252,3026,0.0023698986,0.29882812,2209.485051870346,96832,387328,59074.86437226,500.0
0.00022467028,9.36778,-0.04870927333831787,0.04988478,257,3027,0.00638655,0.41210938,2209.9919369220734,96864,387456,59074.86437226,500.0
0.00014557446,9.356259,-0.011548161506652832,0.027755518,257,3028,0.006175426,0.3046875,2210.4908566474915,96896,387584,59074.86437226,500.0
0.00027620234,9.350022,0.13366252183914185,0.018796116,287,3029,0.008909717,0.2265625,2210.988189458847,96928,387712,59074.86437226,500.0
