serial_timesteps,policy_entropy,policy_loss,explained_variance,time_elapsed,fps,total_timesteps,clipfrac,approxkl,value_loss,n_updates,ep_reward_mean,ep_len_mean
1024,10.24656,-0.05283113,-0.06646537780761719,18.789090394973755,30,4096,0.33984375,0.039379716,0.35958174,32,194.06333925,500.0
1056,10.265018,-0.06922082,-0.19120001792907715,22.943308115005493,249,4224,0.43359375,0.09085797,0.039674,33,194.06333925,500.0
1088,10.2589855,-0.05007012,-0.10955321788787842,23.456714391708374,262,4352,0.30078125,0.04253654,0.052067682,34,194.06333925,500.0
1120,10.185977,-0.078802824,-0.08597218990325928,23.94551420211792,259,4480,0.44335938,0.058677148,0.0626796,35,194.06333925,500.0
1152,10.154142,-0.041494314,-0.24893057346343994,24.439481735229492,312,4608,0.43164062,0.050824072,0.018729594,36,194.06333925,500.0
1184,10.171507,-0.04266364,-0.3374621868133545,24.849639415740967,245,4736,0.27539062,0.032023326,0.021923326,37,194.06333925,500.0
1216,10.208917,-0.047746666,-0.5262616872787476,25.370589017868042,280,4864,0.37109375,0.056178708,0.015129625,38,194.06333925,500.0
1248,10.225224,-0.04502383,0.0002225041389465332,25.82735252380371,252,4992,0.37695312,0.04973008,0.118792,39,194.06333925,500.0
1280,10.246683,-0.04632663,-0.04821419715881348,26.334556102752686,264,5120,0.38476562,0.048176177,0.065420054,40,194.06333925,500.0
1312,10.314276,-0.045912802,0.006189882755279541,26.818424940109253,279,5248,0.39648438,0.049163748,0.058874544,41,194.06333925,500.0
1344,10.382575,-0.056869607,-0.03959465026855469,27.2772057056427,245,5376,0.38671875,0.049043912,0.10057432,42,194.06333925,500.0
1376,10.428654,-0.044393808,0.042571425437927246,27.799185037612915,265,5504,0.3828125,0.070649736,0.028525958,43,194.06333925,500.0
1408,10.436302,-0.04381224,-0.0628671646118164,28.282267570495605,270,5632,0.35351562,0.044263203,0.025624303,44,194.06333925,500.0
1440,10.4493265,-0.04788466,-0.03169524669647217,28.756743669509888,258,5760,0.35546875,0.038453944,0.023184054,45,194.06333925,500.0
1472,10.461465,-0.042952355,-0.00531768798828125,29.251880884170532,240,5888,0.32421875,0.044460285,1.930991,46,194.06333925,500.0
1504,10.448377,-0.052383572,-0.048187971115112305,29.785590171813965,32,6016,0.47851562,0.059418064,0.8960182,47,212.14351558333337,500.0
1536,10.466797,-0.062499512,-0.2566927671432495,33.708948612213135,226,6144,0.41601562,0.051145107,0.030832041,48,212.14351558333337,500.0
1568,10.460737,-0.05301094,-0.8219150304794312,34.274173974990845,248,6272,0.34960938,0.046338476,0.009283964,49,212.14351558333337,500.0
1600,10.448658,-0.043607038,-0.14251041412353516,34.78969955444336,238,6400,0.3203125,0.040194094,0.015034865,50,212.14351558333337,500.0
1632,10.453663,-0.06006723,-0.20989394187927246,35.32592725753784,230,6528,0.38476562,0.044050485,0.0073071555,51,212.14351558333337,500.0
