serial_timesteps,n_updates,fps,explained_variance,policy_loss,total_timesteps,policy_entropy,time_elapsed,clipfrac,value_loss,approxkl,ep_reward_mean,ep_len_mean
89280,2790,262,0.05406087636947632,-0.01095302,357120,9.8607435,2086.392514228821,0.009765625,0.0109335,0.0028376635,9450.26730725,500.0
89312,2791,248,0.007656455039978027,-0.0111234505,357248,9.857931,2086.881603717804,0.080078125,0.021566853,0.0057065906,9450.26730725,500.0
89344,2792,242,0.008097052574157715,-0.00811387,357376,9.857267,2087.3977892398834,0.017578125,0.037164297,0.0022460404,9450.26730725,500.0
89376,2793,255,0.0020583271980285645,-0.009718761,357504,9.855843,2087.926739692688,0.025390625,0.016096527,0.0030940252,9450.26730725,500.0
89408,2794,252,-0.0032500028610229492,-0.010122214,357632,9.855461,2088.4281780719757,0.10546875,0.039206732,0.0069616553,9450.26730725,500.0
89440,2795,257,0.033154189586639404,-0.002659833,357760,9.856528,2088.935882806778,0.0,0.013450379,0.00087602274,9450.26730725,500.0
89472,2796,260,0.03220224380493164,0.00010845787,357888,9.857122,2089.435542345047,0.0,0.006152814,0.00079576817,9450.26730725,500.0
89504,2797,30,-0.10733413696289062,-0.013494325,358016,9.854715,2089.9270553588867,0.0234375,1.206722,0.003462675,9510.87776848,500.0
89536,2798,244,0.4120901823043823,-0.012879388,358144,9.852306,2094.1727097034454,0.06640625,0.010444917,0.0044297073,9510.87776848,500.0
89568,2799,233,0.08577138185501099,-0.008682593,358272,9.8514185,2094.6961903572083,0.005859375,0.010416624,0.0015658438,9510.87776848,500.0
89600,2800,264,0.013451099395751953,-0.007586346,358400,9.851102,2095.244320869446,0.02734375,0.01996828,0.002767424,9510.87776848,500.0
89632,2801,251,0.0461583137512207,-0.005094689,358528,9.848997,2095.7290987968445,0.08203125,0.013195855,0.005520098,9510.87776848,500.0
89664,2802,256,0.007320582866668701,-0.0063360054,358656,9.847491,2096.2402262687683,0.001953125,0.014991622,0.0009779681,9510.87776848,500.0
89696,2803,264,0.016381442546844482,-0.009733816,358784,9.847025,2096.739077806473,0.05078125,0.017581766,0.0044183545,9510.87776848,500.0
89728,2804,254,0.025922000408172607,-0.0060081054,358912,9.846862,2097.2242863178253,0.001953125,0.02181494,0.0012201864,9510.87776848,500.0
89760,2805,261,0.004395902156829834,-0.009330219,359040,9.846356,2097.7283194065094,0.09375,0.034829255,0.00795076,9510.87776848,500.0
89792,2806,262,0.020013749599456787,-0.004957036,359168,9.84545,2098.222055912018,0.07421875,0.0095362235,0.0055915685,9510.87776848,500.0
89824,2807,251,0.01300591230392456,-0.0039484384,359296,9.845598,2098.711102247238,0.001953125,0.017325612,0.0011982808,9510.87776848,500.0
89856,2808,263,0.02338850498199463,-0.0056316587,359424,9.8429575,2099.2216198444366,0.07421875,0.016201856,0.0052831676,9510.87776848,500.0
89888,2809,262,0.02393925189971924,-0.0015850218,359552,9.839602,2099.7087576389313,0.0,0.028365647,0.00038932927,9510.87776848,500.0
89920,2810,273,0.03669476509094238,-0.0033950265,359680,9.837977,2100.1976997852325,0.0,0.026824947,0.00096578815,9510.87776848,500.0
89952,2811,271,0.07109194993972778,-0.00072822603,359808,9.837945,2100.666291952133,0.0,0.010959299,0.0003375648,9510.87776848,500.0
89984,2812,255,0.023920118808746338,-0.0007407714,359936,9.839607,2101.1380801200867,0.0,0.009650423,0.0011868774,9510.87776848,500.0
90016,2813,31,-0.07421958446502686,-0.006401993,360064,9.840069,2101.6405425071716,0.005859375,1.0513064,0.0008990766,9576.79956024,500.0
90048,2814,247,0.013712823390960693,-0.00360608,360192,9.840013,2105.655335664749,0.005859375,0.013882002,0.0013811844,9576.79956024,500.0
90080,2815,252,-0.028228163719177246,-0.0024103345,360320,9.839115,2106.1736178398132,0.0,0.0034981114,0.0008970549,9576.79956024,500.0
90112,2816,253,0.012720584869384766,0.00032209302,360448,9.839614,2106.68123626709,0.0,0.023849424,0.0005379256,9576.79956024,500.0
90144,2817,260,0.0449444055557251,-0.0048613693,360576,9.841307,2107.18643784523,0.0234375,0.013406187,0.0035727103,9576.79956024,500.0
90176,2818,246,0.070747971534729,-0.005239321,360704,9.841552,2107.6792068481445,0.001953125,0.0063336925,0.0014748205,9576.79956024,500.0
90208,2819,251,0.023859024047851562,-0.010816781,360832,9.840748,2108.1991703510284,0.1484375,0.009960765,0.01207736,9576.79956024,500.0
90240,2820,240,0.003162860870361328,-0.009589537,360960,9.8411,2108.709290266037,0.0546875,0.011367919,0.003916504,9576.79956024,500.0
90272,2821,265,0.002902984619140625,-0.012975779,361088,9.843084,2109.241362094879,0.123046875,0.016221417,0.009225515,9576.79956024,500.0
90304,2822,255,0.05477815866470337,-0.012772584,361216,9.841489,2109.724691390991,0.02734375,0.012647954,0.0030970257,9576.79956024,500.0
90336,2823,264,0.036940693855285645,-0.0043858276,361344,9.840899,2110.227112531662,0.00390625,0.017828215,0.001362308,9576.79956024,500.0
90368,2824,242,0.003850400447845459,-0.004381359,361472,9.840752,2110.7114663124084,0.0,0.040233087,0.0010086901,9576.79956024,500.0
90400,2825,252,0.0006368160247802734,-0.011427234,361600,9.840916,2111.240814447403,0.1484375,0.013458653,0.0096931495,9576.79956024,500.0
90432,2826,253,-0.008496880531311035,-0.0026205543,361728,9.841222,2111.7489042282104,0.037109375,0.01056095,0.0037078245,9576.79956024,500.0
90464,2827,250,0.008319675922393799,-0.006370446,361856,9.841609,2112.254149198532,0.01953125,0.01583999,0.0025526902,9576.79956024,500.0
90496,2828,251,0.01324474811553955,-0.003736989,361984,9.84249,2112.766689300537,0.0,0.006200182,0.00063312135,9576.79956024,500.0
90528,2829,31,-0.0136793851852417,-0.007657,362112,9.841735,2113.278004169464,0.080078125,0.5238224,0.0058805896,9631.69466379,500.0
90560,2830,253,0.006522059440612793,-0.006520116,362240,9.841252,2117.287784576416,0.0234375,0.014714311,0.002615955,9631.69466379,500.0
90592,2831,282,0.022803843021392822,-0.0058247275,362368,9.841649,2117.7935070991516,0.0234375,0.01231918,0.00261926,9631.69466379,500.0
90624,2832,268,0.018838047981262207,-0.0062280465,362496,9.841079,2118.24768781662,0.046875,0.038084894,0.0032923627,9631.69466379,500.0
90656,2833,267,0.014295637607574463,-0.009701818,362624,9.839677,2118.726040840149,0.076171875,0.009239636,0.0056365887,9631.69466379,500.0
90688,2834,249,-0.01690983772277832,-0.0056911423,362752,9.840157,2119.205825328827,0.001953125,0.01053111,0.0009932659,9631.69466379,500.0
90720,2835,234,-0.009892702102661133,-0.02195749,362880,9.839963,2119.719796895981,0.12695312,0.028434219,0.0104655195,9631.69466379,500.0
90752,2836,254,0.040958285331726074,-0.0023449492,363008,9.839234,2120.2662489414215,0.025390625,0.007332967,0.0030774514,9631.69466379,500.0
90784,2837,269,0.004586994647979736,-0.008254064,363136,9.838416,2120.770492553711,0.0625,0.017669447,0.0050523877,9631.69466379,500.0
90816,2838,257,-0.0018869638442993164,-0.005295814,363264,9.837922,2121.2465193271637,0.017578125,0.018984081,0.0020681007,9631.69466379,500.0
90848,2839,263,0.018647968769073486,-0.0025696526,363392,9.838296,2121.744253396988,0.0078125,0.01499693,0.0012692821,9631.69466379,500.0
90880,2840,249,0.008933603763580322,-0.0048138853,363520,9.8387,2122.2307834625244,0.0078125,0.012054957,0.0019403793,9631.69466379,500.0
90912,2841,260,0.05071842670440674,-0.011581215,363648,9.838639,2122.7442240715027,0.05859375,0.008032017,0.004523427,9631.69466379,500.0
90944,2842,257,0.04595458507537842,-0.010239664,363776,9.838311,2123.2365415096283,0.03125,0.00610585,0.0027729743,9631.69466379,500.0
90976,2843,234,0.007761359214782715,-0.0051060608,363904,9.838611,2123.734201669693,0.00390625,0.0054580905,0.0013308785,9631.69466379,500.0
91008,2844,29,-0.10889291763305664,-0.005435096,364032,9.840396,2124.2815697193146,0.005859375,1.2355225,0.0016769376,9727.0634266,500.0
91040,2845,265,0.25437676906585693,-0.011858481,364160,9.841796,2128.616276025772,0.107421875,0.008811667,0.0075608585,9727.0634266,500.0
91072,2846,241,0.006708621978759766,-0.007150927,364288,9.840527,2129.099131345749,0.013671875,0.0077791177,0.002310764,9727.0634266,500.0
91104,2847,264,-0.0049343109130859375,-0.0011217089,364416,9.839158,2129.630033969879,0.0,0.016386487,0.00033224796,9727.0634266,500.0
91136,2848,266,0.01882249116897583,-0.0030987936,364544,9.837731,2130.1147503852844,0.005859375,0.025039338,0.001411711,9727.0634266,500.0
91168,2849,266,-0.00505828857421875,-0.009636357,364672,9.837057,2130.596654891968,0.0390625,0.014951609,0.003650504,9727.0634266,500.0
91200,2850,256,0.0029817819595336914,-0.007537248,364800,9.837082,2131.077816963196,0.013671875,0.0059430995,0.002297154,9727.0634266,500.0
91232,2851,269,0.01322084665298462,-0.006567902,364928,9.836819,2131.5777447223663,0.0,0.0139033515,0.0009700376,9727.0634266,500.0
91264,2852,250,0.03936934471130371,-0.010364345,365056,9.837159,2132.0531902313232,0.064453125,0.0067921234,0.004134467,9727.0634266,500.0
91296,2853,235,0.01579296588897705,-0.0016192044,365184,9.838186,2132.5647583007812,0.02734375,0.008928046,0.0031177767,9727.0634266,500.0
91328,2854,243,0.018194854259490967,-0.003133737,365312,9.840256,2133.1082026958466,0.0078125,0.016660746,0.0013084748,9727.0634266,500.0
91360,2855,240,0.007745802402496338,-0.010918926,365440,9.841285,2133.6358029842377,0.009765625,0.005827197,0.001592742,9727.0634266,500.0
91392,2856,241,0.005254805088043213,-0.0012240374,365568,9.842308,2134.169739484787,0.015625,0.011919726,0.0022250605,9727.0634266,500.0
91424,2857,234,0.006316959857940674,-0.0065016956,365696,9.844221,2134.7004618644714,0.013671875,0.003871424,0.0014483097,9727.0634266,500.0
91456,2858,237,0.008572101593017578,-0.009733467,365824,9.845125,2135.2475674152374,0.025390625,0.007576703,0.0025564802,9727.0634266,500.0
91488,2859,253,0.013077378273010254,-0.0013214842,365952,9.844453,2135.7867028713226,0.0,0.012087464,0.001073318,9727.0634266,500.0
91520,2860,31,-0.0725945234298706,-0.009665403,366080,9.842728,2136.2918651103973,0.041015625,0.99826026,0.0034766882,9812.564549080002,500.0
91552,2861,259,0.03456789255142212,-0.0070540053,366208,9.841418,2140.30250954628,0.001953125,0.008002558,0.0014421926,9812.564549080002,500.0
91584,2862,238,0.04396098852157593,-0.008626363,366336,9.840386,2140.797178506851,0.119140625,0.026485858,0.011046177,9812.564549080002,500.0
91616,2863,268,0.05118924379348755,-0.013693692,366464,9.841034,2141.3336696624756,0.05859375,0.022430534,0.004603613,9812.564549080002,500.0
91648,2864,258,0.025634825229644775,-0.013367347,366592,9.842283,2141.8113617897034,0.09765625,0.018421229,0.007158199,9812.564549080002,500.0
91680,2865,251,0.09316569566726685,-0.003825159,366720,9.840822,2142.307004928589,0.0,0.006133528,0.0012798862,9812.564549080002,500.0
91712,2866,252,0.03838157653808594,-0.012040071,366848,9.836186,2142.815999507904,0.119140625,0.014442555,0.0094113685,9812.564549080002,500.0
91744,2867,242,0.01765131950378418,-0.004901753,366976,9.832302,2143.3241398334503,0.013671875,0.024925362,0.0017291489,9812.564549080002,500.0
91776,2868,259,0.022150874137878418,-0.0007864295,367104,9.8300495,2143.852424621582,0.0,0.016388973,0.0006876639,9812.564549080002,500.0
91808,2869,245,0.011375725269317627,-0.009510469,367232,9.829144,2144.3475008010864,0.001953125,0.0067875483,0.001191166,9812.564549080002,500.0
91840,2870,251,0.008382260799407959,-0.008072269,367360,9.828944,2144.8703393936157,0.0234375,0.013587295,0.0030556868,9812.564549080002,500.0
91872,2871,240,-0.0037773847579956055,-0.0066413796,367488,9.826914,2145.380101442337,0.033203125,0.022455906,0.002715828,9812.564549080002,500.0
91904,2872,236,0.009154081344604492,-0.010675379,367616,9.825596,2145.914227247238,0.10546875,0.0042127306,0.008639893,9812.564549080002,500.0
91936,2873,235,-0.053969740867614746,-0.013746591,367744,9.824823,2146.457190513611,0.115234375,0.0036862467,0.008547626,9812.564549080002,500.0
91968,2874,241,0.04162114858627319,-0.00309161,367872,9.824383,2147.0033996105194,0.0234375,0.00964281,0.0022660056,9812.564549080002,500.0
92000,2875,30,0.0105668306350708,-0.006039494,368000,9.824628,2147.5333139896393,0.0,1.1787966,0.0007063496,9856.705100109999,500.0
92032,2876,256,0.5268236696720123,-0.004650068,368128,9.82462,2151.769394159317,0.00390625,0.00915737,0.0012137627,9856.705100109999,500.0
92064,2877,257,-0.018419981002807617,-0.003329416,368256,9.825698,2152.2692177295685,0.029296875,0.011163431,0.0031140437,9856.705100109999,500.0
92096,2878,266,0.003684103488922119,-0.0027787439,368384,9.828954,2152.7669866085052,0.037109375,0.008390925,0.003308623,9856.705100109999,500.0
92128,2879,251,0.0009109377861022949,-0.0014955131,368512,9.832436,2153.2477481365204,0.0,0.01911155,0.000677619,9856.705100109999,500.0
92160,2880,252,-0.016477108001708984,-0.007272288,368640,9.83402,2153.7566137313843,0.044921875,0.011799972,0.0035743332,9856.705100109999,500.0
92192,2881,255,-0.0012129545211791992,-0.0046396786,368768,9.8343935,2154.2640562057495,0.1015625,0.0045198053,0.007707026,9856.705100109999,500.0
92224,2882,240,-0.00559687614440918,-0.002284025,368896,9.83528,2154.765451192856,0.0,0.0035595307,0.00087512145,9856.705100109999,500.0
92256,2883,266,0.062335968017578125,-0.007906078,369024,9.834566,2155.2977888584137,0.052734375,0.005854202,0.004363752,9856.705100109999,500.0
92288,2884,243,-0.006659984588623047,-0.006323656,369152,9.832665,2155.778362751007,0.01171875,0.020197574,0.0015377441,9856.705100109999,500.0
92320,2885,263,0.014079868793487549,-0.009288669,369280,9.833766,2156.3053205013275,0.05859375,0.010466975,0.004202833,9856.705100109999,500.0
92352,2886,251,0.02325284481048584,-0.006568517,369408,9.833316,2156.7921781539917,0.05078125,0.012343756,0.004564658,9856.705100109999,500.0
92384,2887,251,-0.00715792179107666,-0.0111019565,369536,9.832092,2157.301594018936,0.060546875,0.003673232,0.0047259056,9856.705100109999,500.0
92416,2888,249,-0.023813843727111816,-0.005139217,369664,9.830548,2157.811029434204,0.056640625,0.0082330145,0.0053906115,9856.705100109999,500.0
92448,2889,257,0.028670132160186768,-0.00837103,369792,9.831049,2158.325213909149,0.005859375,0.012099378,0.0011943748,9856.705100109999,500.0
92480,2890,255,0.07431662082672119,-0.01590417,369920,9.830922,2158.824412584305,0.076171875,0.0026593485,0.005663513,9856.705100109999,500.0
92512,2891,30,-0.14905214309692383,-0.019108525,370048,9.830356,2159.3256752490997,0.0390625,1.0802343,0.003894485,9906.11689227,500.0
92544,2892,256,0.17099320888519287,-0.019617703,370176,9.830336,2163.52486038208,0.123046875,0.0038991887,0.007880415,9906.11689227,500.0
92576,2893,253,0.018003880977630615,-0.0133946,370304,9.831858,2164.0261998176575,0.03515625,0.010522381,0.0036777668,9906.11689227,500.0
92608,2894,265,-0.004497051239013672,-0.004703475,370432,9.83334,2164.5325589179993,0.025390625,0.013022698,0.0023462533,9906.11689227,500.0
92640,2895,256,0.04945403337478638,-0.0037367041,370560,9.833523,2165.0157442092896,0.072265625,0.012630364,0.005284002,9906.11689227,500.0
92672,2896,256,-0.01408231258392334,-0.0033394212,370688,9.833701,2165.514919281006,0.09765625,0.0169912,0.0066291653,9906.11689227,500.0
92704,2897,242,0.02321302890777588,-0.005271006,370816,9.83487,2166.015646457672,0.0078125,0.014030824,0.0018993625,9906.11689227,500.0
92736,2898,261,-0.017162561416625977,-0.0022819443,370944,9.834625,2166.545310497284,0.021484375,0.0064770496,0.0025571554,9906.11689227,500.0
92768,2899,263,-0.01012420654296875,-0.007356307,371072,9.835913,2167.036317586899,0.037109375,0.02472637,0.0033436487,9906.11689227,500.0
92800,2900,270,0.009835422039031982,-0.0058882306,371200,9.83865,2167.522013902664,0.0,0.03081172,0.0009478935,9906.11689227,500.0
92832,2901,266,-0.009662151336669922,-0.0068903966,371328,9.838021,2167.996281147003,0.005859375,0.013701476,0.0013733392,9906.11689227,500.0
92864,2902,264,-0.00011980533599853516,-0.014572077,371456,9.838084,2168.477271795273,0.021484375,0.0071035605,0.0031022024,9906.11689227,500.0
92896,2903,266,-0.006431937217712402,-0.015414139,371584,9.838059,2168.9624514579773,0.1015625,0.004194498,0.007028159,9906.11689227,500.0
92928,2904,260,0.0054326653480529785,-0.007577425,371712,9.8368225,2169.4439194202423,0.04296875,0.014480442,0.004253285,9906.11689227,500.0
92960,2905,262,-0.008387088775634766,-0.010725716,371840,9.835521,2169.935558080673,0.068359375,0.014556523,0.005400489,9906.11689227,500.0
92992,2906,263,0.0014605522155761719,-0.00086220447,371968,9.834859,2170.424309015274,0.0078125,0.014852985,0.001715973,9906.11689227,500.0
93024,2907,32,-0.05469799041748047,-0.015607253,372096,9.835136,2170.9112696647644,0.08203125,0.75265193,0.005902519,9959.83408711,500.0
93056,2908,242,-0.018108844757080078,-0.004232647,372224,9.835086,2174.8817732334137,0.0234375,0.0017638555,0.0024505323,9959.83408711,500.0
93088,2909,255,-0.0031720399856567383,-0.017964173,372352,9.833749,2175.409988641739,0.03515625,0.014513842,0.0029876563,9959.83408711,500.0
93120,2910,260,-0.004849553108215332,-0.009882212,372480,9.832663,2175.9112215042114,0.033203125,0.010130142,0.003491421,9959.83408711,500.0
93152,2911,264,0.00685429573059082,-0.0013604406,372608,9.832527,2176.4032838344574,0.015625,0.018994767,0.0025043734,9959.83408711,500.0
93184,2912,255,0.09272080659866333,-0.0063783526,372736,9.831311,2176.888551235199,0.009765625,0.006335819,0.0017449991,9959.83408711,500.0
93216,2913,274,0.012604832649230957,-0.0034361365,372864,9.832088,2177.3894906044006,0.04296875,0.010871058,0.0037998012,9959.83408711,500.0
93248,2914,262,-0.0071446895599365234,0.0001400786,372992,9.833014,2177.8562355041504,0.005859375,0.008199463,0.0013004346,9959.83408711,500.0
93280,2915,258,-0.010579705238342285,-0.0016223916,373120,9.833618,2178.344495534897,0.0,0.019659938,0.0006267737,9959.83408711,500.0
93312,2916,272,-0.005281209945678711,-0.004915602,373248,9.833643,2178.8405809402466,0.01171875,0.030011691,0.0014384091,9959.83408711,500.0
93344,2917,241,0.03379225730895996,-0.027151033,373376,9.83386,2179.3115739822388,0.20117188,0.0074462155,0.016480014,9959.83408711,500.0
93376,2918,240,0.04008764028549194,-0.010844745,373504,9.835677,2179.843048095703,0.07421875,0.004633077,0.006205504,9959.83408711,500.0
93408,2919,253,0.0061220526695251465,-0.011961114,373632,9.838273,2180.376270055771,0.056640625,0.02766103,0.004592355,9959.83408711,500.0
93440,2920,250,0.01023721694946289,-0.007591225,373760,9.838051,2180.8811106681824,0.068359375,0.010860231,0.005586499,9959.83408711,500.0
93472,2921,252,0.0037775635719299316,-0.0036791358,373888,9.836589,2181.392635822296,0.0,0.00905319,0.00079061766,9959.83408711,500.0
93504,2922,30,-0.12124824523925781,-0.011252719,374016,9.835945,2181.8994574546814,0.005859375,1.1580734,0.0011644192,10032.93868999,500.0
93536,2923,233,0.2877495288848877,-0.0026593746,374144,9.835234,2186.0899720191956,0.02734375,0.018793805,0.0025779577,10032.93868999,500.0
93568,2924,235,0.03760427236557007,-0.0016196317,374272,9.835008,2186.637950897217,0.0,0.010953726,0.00035813294,10032.93868999,500.0
93600,2925,244,0.007214903831481934,-0.009758521,374400,9.834199,2187.1815416812897,0.013671875,0.016154945,0.0016956322,10032.93868999,500.0
93632,2926,261,0.01220637559890747,-0.01903778,374528,9.833599,2187.707169532776,0.103515625,0.031961568,0.0068451813,10032.93868999,500.0
93664,2927,268,-0.0050116777420043945,-0.011856642,374656,9.834489,2188.1967244148254,0.068359375,0.008823929,0.007560129,10032.93868999,500.0
93696,2928,265,0.01379328966140747,-0.0014852886,374784,9.835582,2188.6734750270844,0.0,0.015754199,0.00091961044,10032.93868999,500.0
93728,2929,249,0.01342087984085083,-0.008488772,374912,9.835046,2189.156185388565,0.0078125,0.009950476,0.00164089,10032.93868999,500.0
93760,2930,272,-0.013974547386169434,-0.0025492627,375040,9.836449,2189.669210910797,0.0078125,0.022885468,0.001939765,10032.93868999,500.0
93792,2931,262,0.0028790831565856934,-0.00037503685,375168,9.838247,2190.139065504074,0.0,0.013344622,0.0002258433,10032.93868999,500.0
93824,2932,253,0.007046818733215332,-0.0069107097,375296,9.838515,2190.6269676685333,0.0,0.012496931,0.0008194891,10032.93868999,500.0
93856,2933,266,0.033126890659332275,-0.0029136278,375424,9.839708,2191.131634950638,0.001953125,0.011806977,0.0008584589,10032.93868999,500.0
93888,2934,248,0.06553101539611816,-0.00967884,375552,9.8398075,2191.613167285919,0.056640625,0.006339675,0.0042240154,10032.93868999,500.0
93920,2935,254,-0.010222673416137695,-0.0032628817,375680,9.840252,2192.129008293152,0.0,0.0065730964,0.0008198647,10032.93868999,500.0
93952,2936,249,0.03774446249008179,-0.006168925,375808,9.839242,2192.6328444480896,0.037109375,0.008235752,0.0027967896,10032.93868999,500.0
93984,2937,245,0.03029024600982666,-0.0036767875,375936,9.837771,2193.1475455760956,0.013671875,0.019097293,0.0019932678,10032.93868999,500.0
94016,2938,33,-0.08541500568389893,-0.01539968,376064,9.839281,2193.66894197464,0.05078125,1.0838511,0.003569899,10115.0880614,500.0
94048,2939,240,0.06987255811691284,-0.005649096,376192,9.839854,2197.540007829666,0.080078125,0.008348072,0.0046894206,10115.0880614,500.0
94080,2940,240,0.03900092840194702,-0.0039188582,376320,9.839915,2198.072497367859,0.015625,0.015492969,0.0018113217,10115.0880614,500.0
94112,2941,251,0.009715378284454346,-0.0048028254,376448,9.839567,2198.6059741973877,0.001953125,0.03929762,0.00060880685,10115.0880614,500.0
94144,2942,263,0.027894973754882812,-0.00039938,376576,9.840687,2199.114627599716,0.01953125,0.0063100667,0.002494704,10115.0880614,500.0
94176,2943,264,0.008020222187042236,-0.0014714965,376704,9.840844,2199.6018693447113,0.0,0.00676654,0.00047201058,10115.0880614,500.0
94208,2944,256,-0.0003415346145629883,-0.015188033,376832,9.842749,2200.086677789688,0.0234375,0.0032122675,0.0029721344,10115.0880614,500.0
94240,2945,270,0.04251360893249512,-0.004933516,376960,9.844486,2200.587164402008,0.0,0.020219058,0.0009331119,10115.0880614,500.0
94272,2946,271,0.007528364658355713,-0.008239655,377088,9.84472,2201.061608314514,0.009765625,0.0049687615,0.0017426881,10115.0880614,500.0
94304,2947,259,0.034614741802215576,-0.014091389,377216,9.842995,2201.534615278244,0.06640625,0.04239064,0.00458358,10115.0880614,500.0
94336,2948,276,0.036881446838378906,-0.0072636446,377344,9.841832,2202.0292365550995,0.03125,0.005352984,0.0028527451,10115.0880614,500.0
94368,2949,256,0.05919724702835083,-0.010226314,377472,9.840902,2202.493178844452,0.048828125,0.011005887,0.0045541697,10115.0880614,500.0
94400,2950,250,0.010205686092376709,-0.008653434,377600,9.838239,2202.993071079254,0.052734375,0.023709707,0.0044170017,10115.0880614,500.0
94432,2951,270,-0.006530642509460449,-0.010864211,377728,9.836396,2203.5038633346558,0.05078125,0.00954639,0.0047099055,10115.0880614,500.0
94464,2952,227,0.037220299243927,-0.009415836,377856,9.837698,2203.9785969257355,0.083984375,0.005729405,0.006481901,10115.0880614,500.0
94496,2953,242,0.044294536113739014,-0.013599539,377984,9.83952,2204.5423481464386,0.046875,0.010517808,0.0037621905,10115.0880614,500.0
94528,2954,31,-0.044512033462524414,-0.017296601,378112,9.84109,2205.072009086609,0.0546875,0.49486354,0.0049855756,10152.083881659999,500.0
94560,2955,251,-0.002064347267150879,-0.003706544,378240,9.842267,2209.176722049713,0.00390625,0.020189403,0.0014148939,10152.083881659999,500.0
94592,2956,257,0.0008738040924072266,-0.007088307,378368,9.844847,2209.686677455902,0.0,0.013900518,0.0013764742,10152.083881659999,500.0
94624,2957,249,0.019137024879455566,-0.005865617,378496,9.84758,2210.18368434906,0.08984375,0.008728214,0.005129381,10152.083881659999,500.0
94656,2958,267,0.04546564817428589,-0.005101055,378624,9.8484745,2210.6973559856415,0.078125,0.012307575,0.0058103846,10152.083881659999,500.0
94688,2959,257,0.00864940881729126,-0.01307014,378752,9.846999,2211.1764829158783,0.14648438,0.009401181,0.011527706,10152.083881659999,500.0
94720,2960,272,0.0192984938621521,-0.0007717449,378880,9.846474,2211.6736209392548,0.017578125,0.0061885715,0.0020485092,10152.083881659999,500.0
94752,2961,263,0.01574331521987915,-0.00077144126,379008,9.84614,2212.1432540416718,0.00390625,0.014445081,0.0020471485,10152.083881659999,500.0
94784,2962,262,0.012575030326843262,-0.005690733,379136,9.845984,2212.630081653595,0.0234375,0.019329153,0.0027951265,10152.083881659999,500.0
94816,2963,270,0.03633999824523926,-0.009832838,379264,9.846571,2213.1200058460236,0.0078125,0.011829521,0.0017807193,10152.083881659999,500.0
94848,2964,274,0.006452500820159912,-0.008902061,379392,9.847197,2213.5935940742493,0.09375,0.006389536,0.008224457,10152.083881659999,500.0
94880,2965,254,-0.003168344497680664,-0.009328299,379520,9.847526,2214.061104774475,0.087890625,0.011533407,0.006248965,10152.083881659999,500.0
94912,2966,252,0.018545985221862793,-0.015637178,379648,9.84653,2214.5639464855194,0.13867188,0.010585166,0.008914558,10152.083881659999,500.0
94944,2967,247,0.00840979814529419,-0.0031151767,379776,9.845449,2215.07132768631,0.013671875,0.0073326956,0.0023427587,10152.083881659999,500.0
94976,2968,236,0.0009093284606933594,-0.010009778,379904,9.845538,2215.5903158187866,0.17578125,0.012997312,0.014730569,10152.083881659999,500.0
95008,2969,32,-0.16271281242370605,-0.0065623205,380032,9.844679,2216.1315298080444,0.08984375,1.1094443,0.0062017962,10235.79414541,500.0
95040,2970,249,0.17653095722198486,-0.008693708,380160,9.845461,2220.035455226898,0.00390625,0.014650874,0.0012476242,10235.79414541,500.0
95072,2971,258,0.00017815828323364258,-0.014735887,380288,9.847331,2220.5501580238342,0.033203125,0.01699325,0.003493401,10235.79414541,500.0
95104,2972,255,-0.005362153053283691,-0.0167327,380416,9.847801,2221.04514336586,0.080078125,0.027740648,0.0064954786,10235.79414541,500.0
95136,2973,260,-0.005159258842468262,-0.005030412,380544,9.848295,2221.5469756126404,0.0234375,0.0070709325,0.0028107516,10235.79414541,500.0
95168,2974,274,-0.004427075386047363,-0.009223057,380672,9.847062,2222.0384764671326,0.037109375,0.022724539,0.0032631343,10235.79414541,500.0
95200,2975,276,0.02543509006500244,-0.0061350316,380800,9.844789,2222.5063540935516,0.076171875,0.022508927,0.0053298646,10235.79414541,500.0
95232,2976,271,0.017326951026916504,-0.0059815976,380928,9.844009,2222.969228744507,0.02734375,0.024912369,0.002456597,10235.79414541,500.0
95264,2977,273,-0.004109025001525879,-0.007564875,381056,9.842317,2223.4418308734894,0.0390625,0.021585422,0.003673268,10235.79414541,500.0
95296,2978,261,0.02093285322189331,-0.0040441034,381184,9.841033,2223.910696029663,0.013671875,0.01697084,0.0019885437,10235.79414541,500.0
95328,2979,250,0.035328805446624756,-0.007926217,381312,9.841875,2224.400337934494,0.029296875,0.005470071,0.0025043064,10235.79414541,500.0
95360,2980,255,0.03961169719696045,-0.0053921156,381440,9.8431835,2224.9110798835754,0.078125,0.007286612,0.005271527,10235.79414541,500.0
95392,2981,265,-0.010298609733581543,-0.020100253,381568,9.844155,2225.4144055843353,0.05078125,0.011258059,0.003637465,10235.79414541,500.0
95424,2982,247,0.0029823780059814453,-0.01623014,381696,9.8442545,2225.896564245224,0.14257812,0.018173568,0.009869637,10235.79414541,500.0
95456,2983,229,0.008215367794036865,-0.016306857,381824,9.844369,2226.4139943122864,0.048828125,0.014063603,0.003915155,10235.79414541,500.0
95488,2984,225,0.04103189706802368,-0.016520962,381952,9.843965,2226.971570968628,0.076171875,0.006433894,0.005729486,10235.79414541,500.0
95520,2985,33,-0.05976855754852295,-0.014093822,382080,9.84426,2227.541033267975,0.025390625,0.98822725,0.0027418318,10335.339573849998,500.0
