fps,nupdates,policy_entropy,explained_variance,total_timesteps,value_loss,ep_reward_mean,ep_len_mean
283,4100,13.005661010742188,-0.011998772621154785,82000,0.4414990544319153,811.8269504000001,1000.0
278,4200,13.046613693237305,0.029748260974884033,84000,7729.5341796875,826.7174814880954,1000.0
283,4300,13.053749084472656,-0.0772629976272583,86000,37.81437301635742,826.7174814880954,1000.0
278,4400,13.0499267578125,-0.03708219528198242,88000,8814.228515625,852.2419764090909,1000.0
283,4500,13.032880783081055,-0.020960330963134766,90000,24.47967529296875,852.2419764090909,1000.0
278,4600,12.978540420532227,0.013647258281707764,92000,9656.3076171875,877.5407087826086,1000.0
283,4700,12.974876403808594,-0.1444084644317627,94000,13.244606018066406,877.5407087826086,1000.0
278,4800,12.971125602722168,0.09006458520889282,96000,10192.275390625,889.6931465520832,1000.0
282,4900,12.976896286010742,0.4037061929702759,98000,30.223434448242188,889.6931465520832,1000.0
278,5000,12.943591117858887,0.2118065357208252,100000,10481.4765625,911.78874407,1000.0
282,5100,12.992361068725586,0.7689604312181473,102000,11.327305793762207,911.78874407,1000.0
278,5200,12.99614429473877,-0.5500122308731079,104000,11121.552734375,942.6648829000001,1000.0
282,5300,12.978364944458008,0.944325041025877,106000,17.950878143310547,942.6648829000001,1000.0
277,5400,12.994827270507812,0.06039541959762573,108000,12873.4189453125,961.73928233,1000.0
281,5500,12.974077224731445,-0.035218238830566406,110000,62.921287536621094,961.73928233,1000.0
277,5600,12.952730178833008,0.15250706672668457,112000,11329.390625,978.48914432,1000.0
281,5700,12.925311088562012,0.3360230326652527,114000,11.813058853149414,978.48914432,1000.0
277,5800,12.88014030456543,-0.8364262580871582,116000,12833.9951171875,1031.3810376699998,1000.0
281,5900,12.898902893066406,0.37190866470336914,118000,32.782470703125,1031.3810376699998,1000.0
277,6000,12.889684677124023,0.264854371547699,120000,14431.138671875,1097.55440917,1000.0
280,6100,12.882908821105957,0.22769474983215332,122000,33.03348922729492,1097.55440917,1000.0
277,6200,12.86975383758545,0.13846200704574585,124000,15744.6298828125,1172.08759287,1000.0
280,6300,12.850866317749023,-4.886178016662598,126000,8.880928039550781,1172.08759287,1000.0
277,6400,12.8137788772583,0.4512300491333008,128000,16983.23828125,1218.11202037,1000.0
280,6500,12.812787055969238,-0.0002052783966064453,130000,35.50460433959961,1218.11202037,1000.0
277,6600,12.794374465942383,0.23817741870880127,132000,20055.96875,1298.44535459,1000.0
280,6700,12.74640941619873,0.660956084728241,134000,4.00112771987915,1298.44535459,1000.0
277,6800,12.726727485656738,0.006539762020111084,136000,20832.568359375,1357.57592084,1000.0
280,6900,12.747796058654785,0.8947126790881157,138000,2.9504520893096924,1357.57592084,1000.0
277,7000,12.7634859085083,-0.02335798740386963,140000,23533.06640625,1412.88895649,1000.0
280,7100,12.76642894744873,0.8162506967782974,142000,17.704553604125977,1412.88895649,1000.0
277,7200,12.764762878417969,-3.436769485473633,144000,20719.4765625,1442.8536401800002,1000.0
280,7300,12.769638061523438,0.9135831072926521,146000,14.818414688110352,1442.8536401800002,1000.0
277,7400,12.767520904541016,0.25278735160827637,148000,15981.5185546875,1474.03509479,1000.0
280,7500,12.767709732055664,0.4562317132949829,150000,1.905320167541504,1474.03509479,1000.0
277,7600,12.780488967895508,0.07824498414993286,152000,10217.921875,1466.51152216,1000.0
280,7700,12.8272066116333,-0.7175043821334839,154000,12.65633773803711,1466.51152216,1000.0
277,7800,12.78775691986084,0.06771552562713623,156000,22704.935546875,1501.1429761499999,1000.0
280,7900,12.760526657104492,0.14770519733428955,158000,20.076457977294922,1501.1429761499999,1000.0
277,8000,12.754324913024902,-0.15144670009613037,160000,24741.482421875,1548.1444506499997,1000.0
280,8100,12.749213218688965,0.3446441888809204,162000,17.098031997680664,1548.1444506499997,1000.0
277,8200,12.752358436584473,-1.9197044372558594,164000,19396.2578125,1602.1052226600002,1000.0
280,8300,12.75413990020752,0.054329872131347656,166000,802.5910034179688,1602.1052226600002,1000.0
277,8400,12.74498176574707,-6.811888694763184,168000,26844.41796875,1660.2152373500003,1000.0
280,8500,12.739151000976562,0.5499254763126373,170000,119.37738037109375,1660.2152373500003,1000.0
277,8600,12.719833374023438,-0.006631731986999512,172000,28247.146484375,1734.37354881,1000.0
280,8700,12.711016654968262,0.03484731912612915,174000,158.10629272460938,1734.37354881,1000.0
277,8800,12.70542049407959,-5.101688861846924,176000,29044.134765625,1805.0462558699999,1000.0
280,8900,12.698607444763184,0.12064796686172485,178000,173.04678344726562,1805.0462558699999,1000.0
278,9000,12.718461990356445,-0.005183577537536621,180000,32555.65234375,1857.4913124099994,1000.0
280,9100,12.733325004577637,0.21005219221115112,182000,145.0742645263672,1857.4913124099994,1000.0
278,9200,12.704803466796875,0.36307191848754883,184000,34549.9453125,1919.69141025,1000.0
280,9300,12.707240104675293,0.33387869596481323,186000,49.32685470581055,1919.69141025,1000.0
278,9400,12.696233749389648,0.006190121173858643,188000,38150.26171875,1986.9569419699997,1000.0
280,9500,12.689576148986816,0.8727591633796692,190000,98.8162612915039,1986.9569419699997,1000.0
278,9600,12.68300724029541,-0.08620524406433105,192000,40507.3203125,2060.2683002999997,1000.0
280,9700,12.678496360778809,0.9634354375302792,194000,64.5194091796875,2060.2683002999997,1000.0
278,9800,12.742895126342773,0.0013016462326049805,196000,43784.32421875,2140.9732766599996,1000.0
280,9900,12.71335220336914,0.9690177533775568,198000,33.061439514160156,2140.9732766599996,1000.0
278,10000,12.68464183807373,0.330810010433197,200000,42775.5546875,2204.36678577,1000.0
280,10100,12.713955879211426,-0.007425904273986816,202000,247.8767852783203,2204.36678577,1000.0
278,10200,12.713020324707031,-10.55339527130127,204000,31285.29296875,2243.6775201699998,1000.0
280,10300,12.712715148925781,0.9768129102885723,206000,64.72454833984375,2243.6775201699998,1000.0
278,10400,12.672882080078125,0.006517350673675537,208000,47851.7421875,2297.6267891200005,1000.0
280,10500,12.660613059997559,0.0024004578590393066,210000,44.90457534790039,2297.6267891200005,1000.0
278,10600,12.631004333496094,0.011701881885528564,212000,49929.28125,2394.67414058,1000.0
280,10700,12.635623931884766,0.05335211753845215,214000,188.12857055664062,2394.67414058,1000.0
278,10800,12.642724990844727,0.008997797966003418,216000,52580.9375,2500.57498203,1000.0
280,10900,12.629791259765625,0.9021056592464447,218000,38.0208740234375,2500.57498203,1000.0
279,11000,12.598786354064941,-0.01474297046661377,220000,57513.6875,2549.95602636,1000.0
280,11100,12.600977897644043,0.01822221279144287,222000,27.55405044555664,2549.95602636,1000.0
279,11200,12.57321834564209,0.13696366548538208,224000,57782.0390625,2598.1379324000004,1000.0
281,11300,12.574158668518066,0.09140658378601074,226000,163.98788452148438,2598.1379324000004,1000.0
279,11400,12.567214965820312,-0.0015734434127807617,228000,61392.3671875,2659.7259393699997,1000.0
281,11500,12.557605743408203,0.8157568871974945,230000,404.9061584472656,2659.7259393699997,1000.0
279,11600,12.542244911193848,-4.636227130889893,232000,51023.5859375,2691.2031976300004,1000.0
281,11700,12.549226760864258,0.49437272548675537,234000,6.289725303649902,2691.2031976300004,1000.0
279,11800,12.561028480529785,0.0003669261932373047,236000,65192.5546875,2773.8408242399996,1000.0
281,11900,12.532245635986328,0.021568238735198975,238000,68.56352233886719,2773.8408242399996,1000.0
279,12000,12.525315284729004,-0.07026302814483643,240000,67365.203125,2869.91821839,1000.0
281,12100,12.485652923583984,-0.0029257535934448242,242000,84.67207336425781,2869.91821839,1000.0
279,12200,12.496695518493652,-4.982048511505127,244000,63594.32421875,2991.6046703,1000.0
281,12300,12.486955642700195,0.9718569368124008,246000,46.249473571777344,2991.6046703,1000.0
279,12400,12.48691177368164,-8.798107147216797,248000,59004.3359375,3096.27470411,1000.0
281,12500,12.455575942993164,0.21727490425109863,250000,30.839614868164062,3096.27470411,1000.0
279,12600,12.458035469055176,0.05380439758300781,252000,79356.546875,3233.083852420001,1000.0
281,12700,12.462247848510742,0.8520385175943375,254000,252.355224609375,3233.083852420001,1000.0
280,12800,12.466577529907227,0.021495461463928223,256000,76994.953125,3314.2782899100002,1000.0
281,12900,12.439772605895996,0.6707991063594818,258000,80.83018493652344,3314.2782899100002,1000.0
280,13000,12.402754783630371,0.002101421356201172,260000,85328.671875,3412.5686316800006,1000.0
281,13100,12.402897834777832,0.663672924041748,262000,28.10611343383789,3412.5686316800006,1000.0
280,13200,12.432748794555664,-3.0334510803222656,264000,80661.5546875,3451.58698861,1000.0
281,13300,12.417892456054688,0.04082489013671875,266000,45.40563201904297,3451.58698861,1000.0
280,13400,12.379875183105469,-19.79875946044922,268000,87451.859375,3512.0351427,1000.0
281,13500,12.37248706817627,0.9687320552766323,270000,150.06027221679688,3512.0351427,1000.0
280,13600,12.363546371459961,0.3117157220840454,272000,88056.59375,3557.9706181900006,1000.0
282,13700,12.356273651123047,0.2802507281303406,274000,23.92119598388672,3557.9706181900006,1000.0
280,13800,12.37466812133789,0.08835482597351074,276000,93214.046875,3600.2785104000004,1000.0
282,13900,12.381651878356934,0.6401382684707642,278000,79.32581329345703,3600.2785104000004,1000.0
280,14000,12.375200271606445,0.10184842348098755,280000,98868.8125,3669.7976801,1000.0
282,14100,12.353256225585938,0.0043860673904418945,282000,8.774004936218262,3669.7976801,1000.0
280,14200,12.340462684631348,-0.03123164176940918,284000,106112.546875,3719.49866085,1000.0
282,14300,12.342665672302246,0.01708000898361206,286000,27.605632781982422,3719.49866085,1000.0
280,14400,12.341928482055664,-287.39984130859375,288000,41945.1953125,3747.55774393,1000.0
282,14500,12.34200668334961,0.39101409912109375,290000,9.057344436645508,3747.55774393,1000.0
280,14600,12.330343246459961,0.20872712135314941,292000,105633.7890625,3758.9671293100005,1000.0
282,14700,12.325057983398438,0.4296044111251831,294000,16.656543731689453,3758.9671293100005,1000.0
280,14800,12.329440116882324,0.07726484537124634,296000,113826.8515625,3799.3026478899997,1000.0
282,14900,12.303643226623535,0.020405948162078857,298000,36.593505859375,3799.3026478899997,1000.0
280,15000,12.30678939819336,0.10493087768554688,300000,119848.578125,3842.5811389999994,1000.0
282,15100,12.2964448928833,0.4377545118331909,302000,42.951690673828125,3842.5811389999994,1000.0
280,15200,12.266680717468262,0.08471047878265381,304000,120413.421875,3914.3703516000005,1000.0
282,15300,12.270210266113281,0.2959151864051819,306000,84.83006286621094,3914.3703516000005,1000.0
280,15400,12.264549255371094,0.004166305065155029,308000,122177.8515625,3973.2240777000006,1000.0
282,15500,12.260440826416016,-5.829334259033203e-05,310000,24.5386905670166,3973.2240777000006,1000.0
281,15600,12.249866485595703,0.17686939239501953,312000,129761.2890625,3997.9718880099995,1000.0
282,15700,12.25478744506836,0.9287123829126358,314000,53.73506546020508,3997.9718880099995,1000.0
281,15800,12.247811317443848,0.12093603610992432,316000,133096.6875,3968.46576931,1000.0
282,15900,12.254853248596191,0.615007609128952,318000,51.2611198425293,3968.46576931,1000.0
281,16000,12.232640266418457,0.18947458267211914,320000,131235.109375,3996.0561983000002,1000.0
282,16100,12.23129940032959,0.15391194820404053,322000,32.65926742553711,3996.0561983000002,1000.0
281,16200,12.226073265075684,0.22708344459533691,324000,141500.3125,4035.5088018799993,1000.0
282,16300,12.20950984954834,-0.005732417106628418,326000,69.0771255493164,4035.5088018799993,1000.0
281,16400,12.199939727783203,0.0003529191017150879,328000,139714.09375,4100.420146439999,1000.0
282,16500,12.212953567504883,0.021218597888946533,330000,17.57284164428711,4100.420146439999,1000.0
281,16600,12.179442405700684,0.17185401916503906,332000,149823.78125,4141.37439258,1000.0
282,16700,12.142274856567383,0.5419200360774994,334000,32.290470123291016,4141.37439258,1000.0
281,16800,12.104186058044434,-0.11009562015533447,336000,155067.96875,4168.813176029999,1000.0
282,16900,12.079489707946777,0.018766582012176514,338000,59.531837463378906,4168.813176029999,1000.0
281,17000,12.067450523376465,0.01805877685546875,340000,152320.484375,4234.571415199999,1000.0
282,17100,12.06715202331543,0.013606250286102295,342000,294.46539306640625,4234.571415199999,1000.0
281,17200,12.051033020019531,-7.330101013183594,344000,123301.390625,4290.97987439,1000.0
282,17300,12.0321626663208,-0.041119933128356934,346000,11.997560501098633,4290.97987439,1000.0
281,17400,12.026491165161133,-3.5046186447143555,348000,145657.84375,4329.68718987,1000.0
282,17500,12.016020774841309,0.42016226053237915,350000,17.397884368896484,4329.68718987,1000.0
281,17600,12.024476051330566,-0.23013079166412354,352000,76148.5390625,4217.99729352,1000.0
282,17700,12.003347396850586,-2.865401029586792,354000,5.551761150360107,4217.99729352,1000.0
281,17800,12.010185241699219,-1.5227696895599365,356000,77691.328125,4181.19459693,1000.0
282,17900,11.986856460571289,0.15716803073883057,358000,6.640566349029541,4181.19459693,1000.0
281,18000,12.004057884216309,-0.4988139867782593,360000,90603.4296875,4107.21003955,1000.0
282,18100,12.035139083862305,-0.44397127628326416,362000,0.750285267829895,4107.21003955,1000.0
281,18200,12.037986755371094,-0.010063886642456055,364000,104371.828125,4093.4824455899998,1000.0
282,18300,12.079673767089844,-0.13411414623260498,366000,1.393166422843933,4093.4824455899998,1000.0
281,18400,12.120028495788574,0.08094823360443115,368000,124450.046875,4069.3169242999993,1000.0
282,18500,12.167259216308594,0.16684013605117798,370000,0.023638613522052765,4069.3169242999993,1000.0
281,18600,12.219504356384277,-0.005686640739440918,372000,134758.15625,4058.0805824700005,1000.0
282,18700,12.215563774108887,0.3506229519844055,374000,0.2620593011379242,4058.0805824700005,1000.0
281,18800,12.200761795043945,-0.044997334480285645,376000,158426.53125,4060.9645966499997,1000.0
282,18900,12.214884757995605,0.14370238780975342,378000,0.30994802713394165,4060.9645966499997,1000.0
281,19000,12.226136207580566,0.002444326877593994,380000,158971.75,4056.54940857,1000.0
282,19100,12.260096549987793,0.4921391010284424,382000,0.34805727005004883,4056.54940857,1000.0
281,19200,12.244741439819336,0.26497358083724976,384000,178955.03125,4086.4299497399998,1000.0
282,19300,12.220239639282227,0.5479404926300049,386000,5.633394718170166,4086.4299497399998,1000.0
281,19400,12.203420639038086,0.08498698472976685,388000,188592.078125,4116.424443360001,1000.0
282,19500,12.1920166015625,0.0035305023193359375,390000,562.28076171875,4116.424443360001,1000.0
281,19600,12.17788028717041,-0.42724549770355225,392000,176358.046875,4195.95976727,1000.0
282,19700,12.13376522064209,0.23015207052230835,394000,256.0936584472656,4195.95976727,1000.0
281,19800,12.14487075805664,-18.66652488708496,396000,176533.546875,4290.194049049999,1000.0
282,19900,12.112323760986328,-0.0022798776626586914,398000,11.239778518676758,4290.194049049999,1000.0
281,20000,12.097198486328125,0.07610255479812622,400000,199327.875,4337.00200091,1000.0
282,20100,12.057119369506836,0.294050395488739,402000,62.52106475830078,4337.00200091,1000.0
281,20200,12.070505142211914,0.006816983222961426,404000,201805.28125,4402.13640676,1000.0
283,20300,12.067020416259766,0.7654571682214737,406000,51.10736083984375,4402.13640676,1000.0
281,20400,12.061553001403809,-13.263181686401367,408000,165714.5625,4432.059834969999,1000.0
283,20500,12.061269760131836,-1.9018268585205078,410000,451.77996826171875,4432.059834969999,1000.0
282,20600,12.056333541870117,-1.2263033390045166,412000,153818.453125,4387.60499283,1000.0
283,20700,12.071813583374023,-0.21230757236480713,414000,1.9201103448867798,4387.60499283,1000.0
282,20800,12.041548728942871,-0.02744758129119873,416000,162587.296875,4383.55167718,1000.0
283,20900,12.065605163574219,0.09565216302871704,418000,39.59197235107422,4383.55167718,1000.0
282,21000,12.068087577819824,0.07537442445755005,420000,166115.625,4372.6957017,1000.0
283,21100,12.10952091217041,0.17267167568206787,422000,0.8782373666763306,4372.6957017,1000.0
281,21200,12.184536933898926,0.03173398971557617,424000,135024.953125,4334.87377436,1000.0
282,21300,12.185928344726562,0.5224702656269073,426000,29.073001861572266,4334.87377436,1000.0
281,21400,12.149152755737305,0.018766939640045166,428000,206391.90625,4333.38383515,1000.0
282,21500,12.107829093933105,0.04416322708129883,430000,26.194128036499023,4333.38383515,1000.0
281,21600,12.079597473144531,0.06776118278503418,432000,211878.125,4412.78952779,1000.0
282,21700,12.102194786071777,0.006195425987243652,434000,117.05320739746094,4412.78952779,1000.0
282,21800,12.035619735717773,-0.012520790100097656,436000,214241.65625,4463.96168672,1000.0
283,21900,12.030303001403809,0.33604729175567627,438000,106.80615234375,4463.96168672,1000.0
282,22000,11.997663497924805,0.0005828142166137695,440000,222321.578125,4513.807838369999,1000.0
283,22100,11.994660377502441,0.059318721294403076,442000,11.067643165588379,4513.807838369999,1000.0
282,22200,11.98656177520752,0.27859652042388916,444000,227295.90625,4508.35343307,1000.0
283,22300,11.976364135742188,0.7765604108572006,446000,83.68925476074219,4508.35343307,1000.0
282,22400,11.977550506591797,0.02260798215866089,448000,226209.28125,4506.45938237,1000.0
283,22500,11.952442169189453,0.01917135715484619,450000,55.617919921875,4506.45938237,1000.0
282,22600,11.946283340454102,0.008321821689605713,452000,233942.375,4688.0090015000005,1000.0
283,22700,11.932674407958984,0.5798872113227844,454000,52.38230514526367,4688.0090015000005,1000.0
282,22800,11.911242485046387,-0.7565913200378418,456000,250842.421875,4843.21597286,1000.0
283,22900,11.895086288452148,0.5642367899417877,458000,38.80547332763672,4843.21597286,1000.0
282,23000,11.918001174926758,0.0015168190002441406,460000,247487.65625,4952.00101016,1000.0
283,23100,11.891637802124023,0.18642306327819824,462000,82.64585876464844,4952.00101016,1000.0
282,23200,11.859780311584473,0.1317691206932068,464000,250073.0,5097.580049079999,1000.0
283,23300,11.861773490905762,0.34671270847320557,466000,6.391579627990723,5097.580049079999,1000.0
282,23400,11.857131958007812,0.0001423358917236328,468000,260483.78125,5218.553652670001,1000.0
283,23500,11.869203567504883,0.2988150715827942,470000,18.06659698486328,5218.553652670001,1000.0
282,23600,11.841513633728027,-0.0010688304901123047,472000,265429.15625,5328.05542406,1000.0
283,23700,11.857933044433594,0.0460779070854187,474000,47.22511672973633,5328.05542406,1000.0
282,23800,11.881260871887207,0.003393828868865967,476000,275957.15625,5457.21062299,1000.0
283,23900,11.85493278503418,0.00833207368850708,478000,238.4071044921875,5457.21062299,1000.0
282,24000,11.877876281738281,0.0006163120269775391,480000,278282.4375,5583.49792928,1000.0
283,24100,11.879486083984375,0.06414759159088135,482000,21.68264389038086,5583.49792928,1000.0
282,24200,11.89286994934082,0.0015237927436828613,484000,289851.40625,5665.084470600001,1000.0
283,24300,11.869060516357422,0.005515456199645996,486000,56.80327224731445,5665.084470600001,1000.0
282,24400,11.88157844543457,0.007221519947052002,488000,298076.9375,5761.218471820001,1000.0
283,24500,11.868956565856934,0.2406691312789917,490000,3.5500636100769043,5761.218471820001,1000.0
282,24600,11.872480392456055,-1.2081172466278076,492000,290686.5625,5804.778420749999,1000.0
283,24700,11.88364315032959,0.7437949478626251,494000,96.47406768798828,5804.778420749999,1000.0
282,24800,11.89389705657959,0.002984762191772461,496000,309188.8125,5819.99081679,1000.0
283,24900,11.904098510742188,0.8843335285782814,498000,9.497344970703125,5819.99081679,1000.0
282,25000,11.908061027526855,0.002675950527191162,500000,316148.90625,5884.7067682299985,1000.0
283,25100,11.949684143066406,0.8534106761217117,502000,25.615869522094727,5884.7067682299985,1000.0
282,25200,11.934094429016113,-0.0018666982650756836,504000,331049.59375,5966.116278119999,1000.0
283,25300,11.9270658493042,0.36386388540267944,506000,62.919349670410156,5966.116278119999,1000.0
282,25400,11.915145874023438,-0.00042247772216796875,508000,334346.0625,6043.04114384,1000.0
283,25500,11.903398513793945,0.6069448292255402,510000,26.159442901611328,6043.04114384,1000.0
282,25600,11.918771743774414,-0.48522722721099854,512000,326802.75,6220.9385176,1000.0
283,25700,11.910055160522461,-0.18859422206878662,514000,22.72677230834961,6220.9385176,1000.0
282,25800,11.914299964904785,-0.010019898414611816,516000,262592.5625,6236.018694560001,1000.0
283,25900,11.905099868774414,-0.10365736484527588,518000,2.7392711639404297,6236.018694560001,1000.0
282,26000,11.896738052368164,0.0018351078033447266,520000,347482.90625,6353.6386896799995,1000.0
283,26100,11.906131744384766,-0.10737073421478271,522000,21.824779510498047,6353.6386896799995,1000.0
282,26200,11.909674644470215,-0.0027288198471069336,524000,353968.53125,6479.21696321,1000.0
283,26300,11.911216735839844,0.0153389573097229,526000,34.80177688598633,6479.21696321,1000.0
282,26400,11.921100616455078,-0.002715468406677246,528000,365534.375,6569.594981269999,1000.0
283,26500,11.904242515563965,0.8943614959716797,530000,2.348240852355957,6569.594981269999,1000.0
282,26600,11.881109237670898,-0.018289685249328613,532000,330507.5625,6583.89417537,1000.0
283,26700,11.878125190734863,0.6179279685020447,534000,26.835168838500977,6583.89417537,1000.0
282,26800,11.89411449432373,0.07629477977752686,536000,94248.0390625,6462.88674231,1000.0
283,26900,11.921226501464844,0.4832921624183655,538000,48.13007354736328,6462.88674231,1000.0
282,27000,11.930326461791992,-12.957134246826172,540000,122495.796875,6340.659106439999,1000.0
283,27100,11.930276870727539,0.9984028491890058,542000,3.9214954376220703,6340.659106439999,1000.0
282,27200,11.916764259338379,-157.10057067871094,544000,82091.53125,6260.731255079999,1000.0
283,27300,11.929882049560547,-3.720162868499756,546000,0.6518763899803162,6260.731255079999,1000.0
282,27400,11.965120315551758,-4.083024501800537,548000,752.1121826171875,6142.84422313,1000.0
283,27500,12.041441917419434,-0.5204776525497437,550000,0.11442724615335464,6142.84422313,1000.0
282,27600,12.097554206848145,-112098207.0,552000,131.14706420898438,5900.27229432,1000.0
283,27700,12.090230941772461,0.8344278633594513,554000,1.3855822086334229,5900.27229432,1000.0
282,27800,12.102527618408203,-2611.6982421875,556000,122.7380599975586,5642.958595790001,1000.0
283,27900,12.262616157531738,0.9120290502905846,558000,0.6543527841567993,5642.958595790001,1000.0
282,28000,12.414796829223633,-6817.7138671875,560000,2004.572509765625,5422.509568060001,1000.0
283,28100,12.578271865844727,-2.3218493461608887,562000,0.0036874287761747837,5422.509568060001,1000.0
282,28200,12.880556106567383,-0.013880372047424316,564000,115.90150451660156,5157.5238487,1000.0
283,28300,12.981086730957031,0.8233669400215149,566000,0.6675316095352173,5157.5238487,1000.0
282,28400,13.048303604125977,-729.2796020507812,568000,1020.2589721679688,4907.83772304,1000.0
283,28500,13.03991413116455,0.9481868147850037,570000,9.10311508178711,4907.83772304,1000.0
282,28600,13.0357027053833,-661.0213012695312,572000,838.1221923828125,4669.014883689999,1000.0
282,28700,13.033767700195312,-0.5003726482391357,574000,1297.1822509765625,4669.014883689999,1000.0
282,28800,13.039538383483887,-679.54931640625,576000,73063.453125,4424.7311008,1000.0
282,28900,13.051782608032227,0.9983372370479628,578000,35.28190612792969,4424.7311008,1000.0
282,29000,13.059168815612793,-101109.359375,580000,22602.09375,4205.70031078,1000.0
282,29100,13.062907218933105,0.9751283712685108,582000,49.8082160949707,4205.70031078,1000.0
282,29200,13.062673568725586,-32.79439926147461,584000,77912.6640625,4004.91423696,1000.0
282,29300,13.05497932434082,0.2233756184577942,586000,15.126699447631836,4004.91423696,1000.0
282,29400,13.043878555297852,-0.9601372480392456,588000,262065.71875,3865.619271660001,1000.0
282,29500,13.022283554077148,0.999837056704564,590000,9.462298393249512,3865.619271660001,1000.0
282,29600,13.024866104125977,0.3200032711029053,592000,313285.25,3744.7752261800006,1000.0
282,29700,13.015230178833008,0.4139139652252197,594000,1.0915964841842651,3744.7752261800006,1000.0
282,29800,13.02000617980957,-0.04057002067565918,596000,337622.40625,3642.3214422099995,1000.0
282,29900,13.058199882507324,0.26867663860321045,598000,197.695068359375,3642.3214422099995,1000.0
282,30000,13.09783935546875,0.21453678607940674,600000,283485.5625,3598.9040421899995,1000.0
282,30100,13.103242874145508,-0.007554411888122559,602000,15.23298454284668,3598.9040421899995,1000.0
282,30200,13.08887767791748,-0.009388327598571777,604000,340370.15625,3566.3880405,1000.0
282,30300,13.081364631652832,-0.039896607398986816,606000,313.28277587890625,3566.3880405,1000.0
282,30400,13.087602615356445,-335.62738037109375,608000,220169.53125,3553.41300407,1000.0
282,30500,13.071304321289062,0.9265550896525383,610000,619.147216796875,3553.41300407,1000.0
282,30600,13.058725357055664,-8.518743515014648,612000,36041.6015625,3360.6118105,1000.0
282,30700,13.039721488952637,-1.2927296161651611,614000,15.328770637512207,3360.6118105,1000.0
282,30800,13.053571701049805,-0.23325955867767334,616000,268300.9375,3325.6938507699997,1000.0
282,30900,13.067922592163086,-0.12186956405639648,618000,7.12122106552124,3325.6938507699997,1000.0
282,31000,13.099139213562012,0.07457351684570312,620000,223908.59375,3250.265445479999,1000.0
282,31100,13.104204177856445,-0.023101449012756348,622000,39.660972595214844,3250.265445479999,1000.0
282,31200,13.093762397766113,0.08480358123779297,624000,205422.71875,3165.4235299600005,1000.0
282,31300,13.087903022766113,0.9985662146937102,626000,4.215487480163574,3165.4235299600005,1000.0
282,31400,13.11023998260498,-572.7960205078125,628000,25412.404296875,2935.28012421,1000.0
282,31500,13.108003616333008,0.9999681261106161,630000,0.4178355634212494,2935.28012421,1000.0
281,31600,13.116601943969727,-824.8358764648438,632000,35525.82421875,2702.53685903,1000.0
282,31700,13.133596420288086,-0.572892427444458,634000,29.260112762451172,2702.53685903,1000.0
281,31800,13.170863151550293,0.045879900455474854,636000,374599.03125,2801.4396989000006,1000.0
282,31900,13.170164108276367,-0.2025519609451294,638000,41.23324966430664,2801.4396989000006,1000.0
281,32000,13.180773735046387,-0.20497941970825195,640000,210457.5,2809.3675364699993,1000.0
282,32100,13.174532890319824,0.07494699954986572,642000,0.36257293820381165,2809.3675364699993,1000.0
281,32200,13.180005073547363,-0.03603851795196533,644000,227739.84375,2837.3134799599998,1000.0
282,32300,13.153149604797363,0.017302334308624268,646000,376.27789306640625,2837.3134799599998,1000.0
281,32400,13.1721830368042,-0.0014907121658325195,648000,378751.28125,3032.99516642,1000.0
282,32500,13.171873092651367,0.04080575704574585,650000,17.916156768798828,3032.99516642,1000.0
281,32600,13.144819259643555,0.00011545419692993164,652000,397280.40625,3363.7752325700003,1000.0
282,32700,13.105412483215332,0.0006826519966125488,654000,25.546749114990234,3363.7752325700003,1000.0
282,32800,13.081082344055176,0.00022524595260620117,656000,387825.5625,3677.1129495,1000.0
282,32900,13.088800430297852,0.006642758846282959,658000,131.6643524169922,3677.1129495,1000.0
282,33000,13.097845077514648,0.10324233770370483,660000,381341.0625,3971.709286,1000.0
282,33100,13.104635238647461,0.8537956923246384,662000,14.710159301757812,3971.709286,1000.0
282,33200,13.082313537597656,-0.001671910285949707,664000,398720.78125,4257.80162602,1000.0
282,33300,13.06462287902832,0.9991132966242731,666000,26.28271484375,4257.80162602,1000.0
282,33400,13.064326286315918,-12.791145324707031,668000,346555.3125,4424.7589878,1000.0
282,33500,13.063199043273926,0.9342504292726517,670000,20.452974319458008,4424.7589878,1000.0
282,33600,13.0684814453125,-12.149189949035645,672000,73007.0625,4521.60854103,1000.0
282,33700,13.062746047973633,0.4502803087234497,674000,0.29288434982299805,4521.60854103,1000.0
282,33800,13.055166244506836,-0.02426278591156006,676000,315721.3125,4638.4886326900005,1000.0
282,33900,13.021486282348633,0.008512496948242188,678000,137.06504821777344,4638.4886326900005,1000.0
282,34000,13.017129898071289,-0.0545659065246582,680000,210604.40625,4822.11364681,1000.0
282,34100,13.012667655944824,-0.5729340314865112,682000,2.52219820022583,4822.11364681,1000.0
282,34200,13.018823623657227,-0.02212977409362793,684000,225341.453125,4939.8060870399995,1000.0
282,34300,13.019439697265625,-0.6822632551193237,686000,9.355708122253418,4939.8060870399995,1000.0
282,34400,13.013653755187988,-0.002559185028076172,688000,424526.09375,5101.03583422,1000.0
282,34500,13.033288955688477,0.0020254850387573242,690000,68.1736831665039,5101.03583422,1000.0
282,34600,13.044476509094238,0.0005505084991455078,692000,157230.3125,5166.612350480001,1000.0
282,34700,13.045999526977539,0.29513102769851685,694000,0.6943918466567993,5166.612350480001,1000.0
