fps,total_timesteps,policy_entropy,nupdates,explained_variance,value_loss,ep_len_mean,ep_reward_mean
289,511000,7.6291985511779785,14600,-3.5762786865234375e-06,273445.0625,1000.0,29331.81532756001
289,514500,7.65875244140625,14700,3.993511199951172e-05,38.031593322753906,1000.0,29331.81532756001
289,518000,7.669849395751953,14800,9.5367431640625e-06,260973.0,1000.0,27139.68978556
289,521500,7.632139205932617,14900,1.8715858459472656e-05,42.52472686767578,1000.0,27139.68978556
289,525000,7.619581699371338,15000,0.0,213783.6875,1000.0,26346.189402699998
289,528500,7.630138397216797,15100,2.491474151611328e-05,43.875770568847656,1000.0,26346.189402699998
289,532000,7.633444786071777,15200,1.7285346984863281e-06,254489.109375,1000.0,24664.94180673
289,535500,7.694240093231201,15300,-1.3947486877441406e-05,53.698970794677734,1000.0,24664.94180673
289,539000,7.703773021697998,15400,-5.9604644775390625e-06,275213.0625,1000.0,22278.55199261
289,542500,7.7094902992248535,15500,1.1742115020751953e-05,241.2228240966797,1000.0,22278.55199261
289,546000,7.708761215209961,15600,-9.107589721679688e-05,288405.9375,1000.0,19162.36658334
290,549500,7.724596977233887,15700,2.86102294921875e-06,296.3569641113281,1000.0,19162.36658334
289,553000,7.766175270080566,15800,0.00017565488815307617,280414.15625,1000.0,15878.85031428
290,556500,7.773200511932373,15900,2.562999725341797e-05,41.368927001953125,1000.0,15878.85031428
289,560000,7.776724815368652,16000,-3.6597251892089844e-05,267987.09375,1000.0,12466.010085919997
290,563500,7.8061113357543945,16100,4.470348358154297e-06,35.499366760253906,1000.0,12466.010085919997
289,567000,7.796083927154541,16200,1.2040138244628906e-05,253858.65625,1000.0,9599.641323430002
290,570500,7.816948413848877,16300,1.0967254638671875e-05,275.1355285644531,1000.0,9599.641323430002
290,574000,7.805676460266113,16400,0.0003091096878051758,254171.03125,1000.0,7643.94015129
290,577500,7.819159030914307,16500,1.9073486328125e-05,263.70513916015625,1000.0,7643.94015129
290,581000,7.79967737197876,16600,-0.043309926986694336,245321.9375,1000.0,5906.644141640001
290,584500,7.804862976074219,16700,-8.225440979003906e-05,254.86978149414062,1000.0,5906.644141640001
290,588000,7.822052955627441,16800,0.029218554496765137,236644.609375,1000.0,4996.5357801
291,591500,7.808542251586914,16900,0.00027239322662353516,247.5812225341797,1000.0,4996.5357801
290,595000,7.813932418823242,17000,-1092.308349609375,228122.390625,1000.0,4162.1377459
291,598500,7.843443870544434,17100,-0.9181798696517944,153.39317321777344,1000.0,4162.1377459
290,602000,7.8515729904174805,17200,-6166193663.0,112188.9375,1000.0,3707.0971750199997
291,605500,7.84655237197876,17300,-1.9471898078918457,28.938581466674805,1000.0,3707.0971750199997
291,609000,7.842120170593262,17400,-41914903.0,21312.646484375,1000.0,3120.1622388899996
291,612500,7.869717121124268,17500,0.8189935237169266,7.036527633666992,1000.0,3120.1622388899996
291,616000,7.860623836517334,17600,-37.70893859863281,14995.99609375,1000.0,2742.76573649
291,619500,7.8418684005737305,17700,-0.1960899829864502,1.5970113277435303,1000.0,2742.76573649
291,623000,7.826562404632568,17800,-2.4648194313049316,14146.6591796875,1000.0,1881.4559120299996
291,626500,7.837611675262451,17900,-0.04899728298187256,5.212730884552002,1000.0,1881.4559120299996
291,630000,7.848752975463867,18000,-1.6663403511047363,10673.427734375,1000.0,1147.8915762299998
291,633500,7.844978332519531,18100,0.3303966522216797,5.189647197723389,1000.0,1147.8915762299998
291,637000,7.8331499099731445,18200,-1.4202518463134766,21182.078125,1000.0,777.80539693
291,640500,7.8320183753967285,18300,-0.07446205615997314,5.661248683929443,1000.0,777.80539693
