value_loss,nupdates,policy_entropy,fps,total_timesteps,policy_loss,explained_variance,ep_reward_mean,ep_len_mean
3.286137342453003,8600,11.419059753417969,212,696519,0.013623416423797607,-0.13771402835845947,93613.00576612998,1000.0
4.230612754821777,8700,11.38999080657959,212,704619,-0.19769889116287231,-0.02127087116241455,95093.68719785001,1000.0
3.8953025341033936,8800,11.37868595123291,212,712719,-0.3678019046783447,0.12838083505630493,94712.70208266997,1000.0
3.672081708908081,8900,11.354660987854004,212,720819,-0.11682701110839844,-0.08442556858062744,95055.40409141999,1000.0
3.98457407951355,9000,11.3765230178833,212,728919,-0.11485155671834946,0.015046894550323486,95092.17114156998,1000.0
4.326913356781006,9100,11.412737846374512,212,737019,-0.3170018494129181,0.006985604763031006,97141.98562492,1000.0
1.5575177669525146,9200,11.40036678314209,212,745119,0.017737887799739838,-0.014919519424438477,97089.80251693002,1000.0
3.6913986206054688,9300,11.358481407165527,212,753219,-0.4437750577926636,-0.0015642642974853516,100246.93029200999,1000.0
3.9506027698516846,9400,11.35176944732666,212,761319,-0.07814085483551025,0.034763991832733154,100645.47974536,1000.0
4.908060550689697,9500,11.337326049804688,212,769419,-0.035953834652900696,-0.008967876434326172,102756.47815944,1000.0
5.044837951660156,9600,11.381430625915527,212,777519,0.21525228023529053,0.01286923885345459,103788.29995016998,1000.0
5.152135372161865,9700,11.413894653320312,212,785619,-0.23515573143959045,0.04141247272491455,105912.70671826001,1000.0
5.110418796539307,9800,11.47434139251709,212,793719,0.23785746097564697,0.05408811569213867,106860.69665406001,1000.0
5.104054927825928,9900,11.521973609924316,212,801819,0.11007914692163467,-0.0304872989654541,107303.57447768001,1000.0
5.085245609283447,10000,11.559100151062012,212,809919,-0.5602401494979858,0.003125131130218506,107640.40317887001,1000.0
4.971959590911865,10100,11.599013328552246,212,818019,0.02662569284439087,-0.00609743595123291,108688.05418274,1000.0
5.109366416931152,10200,11.654657363891602,212,826119,-0.39298105239868164,0.0027132630348205566,109710.23732865001,1000.0
5.35814094543457,10300,11.679461479187012,212,834219,-0.5412638783454895,-0.003575563430786133,110611.62057620002,1000.0
6.1315460205078125,10400,11.713593482971191,212,842319,0.1760404109954834,-0.10477733612060547,112898.21094660001,1000.0
5.511927604675293,10500,11.72406005859375,212,850419,-0.029077745974063873,-0.04695236682891846,113941.65266126998,1000.0
3.202256679534912,10600,11.800799369812012,212,858519,-0.10071314871311188,0.08977323770523071,111687.19213057999,1000.0
