time_elapsed,total_timesteps,explained_variance,policy_loss,fps,clipfrac,serial_timesteps,approxkl,value_loss,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
528.6557030677795,134400,0.029938995838165283,-0.0038129985,342,0.023716517,19200,0.0026539946,0.016778769,9.83993,150,11687.26366221,1000.0
531.2695951461792,135296,-0.010188460350036621,-0.0071273986,326,0.11021206,19328,0.007434399,0.02973191,9.843551,151,11687.26366221,1000.0
534.0106475353241,136192,0.010339438915252686,-0.0017367536,314,0.009765625,19456,0.0020397878,0.017713245,9.849113,152,11687.26366221,1000.0
536.8569107055664,137088,0.01478642225265503,-0.0053798864,352,0.041852675,19584,0.0037242367,0.014775378,9.84675,153,11687.26366221,1000.0
539.4009039402008,137984,0.048140525817871094,-0.004128265,309,0.059709817,19712,0.0053190184,0.016153187,9.845967,154,11687.26366221,1000.0
542.2967584133148,138880,0.013134002685546875,-0.004027561,327,0.022600446,19840,0.0027379373,0.01322953,9.847886,155,11687.26366221,1000.0
545.0371403694153,139776,0.03425288200378418,-0.0035719322,318,0.061104912,19968,0.004789535,0.02264889,9.851542,156,11687.26366221,1000.0
547.8478312492371,140672,-0.0141676664352417,-0.003968908,107,0.09347099,20096,0.0070325774,0.35736802,9.851325,157,13267.974620730001,1000.0
556.1738767623901,141568,0.0255507230758667,-0.0038197073,299,0.038504463,20224,0.0039943974,0.02062113,9.848709,158,13267.974620730001,1000.0
559.1656677722931,142464,0.007483184337615967,-0.0030906806,341,0.02204241,20352,0.0031183478,0.019599214,9.844174,159,13267.974620730001,1000.0
561.7909972667694,143360,0.007677435874938965,-0.0043812436,319,0.04129464,20480,0.0038932534,0.021339918,9.839869,160,13267.974620730001,1000.0
564.5989727973938,144256,0.034540414810180664,-0.0047841603,295,0.026506696,20608,0.0029433353,0.013115863,9.834082,161,13267.974620730001,1000.0
567.6327295303345,145152,0.023483574390411377,-0.008237408,288,0.09291295,20736,0.00656036,0.016023822,9.829079,162,13267.974620730001,1000.0
570.7433533668518,146048,0.011006295680999756,-0.0028626889,315,0.023158483,20864,0.0024835167,0.011119202,9.828582,163,13267.974620730001,1000.0
573.5868215560913,146944,0.012243151664733887,-0.0034615295,333,0.027064733,20992,0.0032079772,0.021169813,9.830646,164,13267.974620730001,1000.0
576.2717535495758,147840,-0.008265018463134766,-0.0039413166,106,0.09402902,21120,0.0068147383,0.23747803,9.832146,165,14936.746666370002,1000.0
584.6921226978302,148736,0.012490451335906982,-0.0071862657,321,0.09654019,21248,0.0067834905,0.015590015,9.835165,166,14936.746666370002,1000.0
587.4824376106262,149632,0.01517176628112793,-0.0046756114,335,0.043805808,21376,0.004148551,0.014819318,9.833241,167,14936.746666370002,1000.0
590.1552703380585,150528,0.021341979503631592,-0.0073654423,278,0.06026785,21504,0.0047499733,0.021705912,9.832182,168,14936.746666370002,1000.0
593.370843410492,151424,0.00439298152923584,-0.0053441194,357,0.046316966,21632,0.0040119113,0.0138946455,9.832532,169,14936.746666370002,1000.0
